gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('treno_treno_NOUN', 'è_essere_AUX')	70	treno è	treno	è	treno	essere	NOUN	AUX
('musica_musica_NOUN', 'classica_classico_ADJ')	70	musica classica	musica	classica	musica	classico	NOUN	ADJ
('problemi_problema_NOUN', 'con_con_ADP')	70	problemi con	problemi	con	problema	con	NOUN	ADP
('perché_perché_PRON', 'è_essere_AUX')	70	perché è	perché	è	perché	essere	PRON	AUX
('mio_mio_DET', 'paese_paese_NOUN')	70	mio paese	mio	paese	mio	paese	DET	NOUN
('sul_su_ADP', 'pavimento_pavimento_NOUN')	70	sul pavimento	sul	pavimento	su	pavimento	ADP	NOUN
('la_il_DET', 'pace_pace_NOUN')	70	la pace	la	pace	il	pace	DET	NOUN
('è_essere_AUX', 'nuova_nuovo_ADJ')	70	è nuova	è	nuova	essere	nuovo	AUX	ADJ
('ho_avere_AUX', 'fatta_fare_VERB')	70	ho fatta	ho	fatta	avere	fare	AUX	VERB
('è_essere_AUX', 'occupata_occupare_VERB')	70	è occupata	è	occupata	essere	occupare	AUX	VERB
('compleanno_compleanno_NOUN', 'di_di_ADP')	70	compleanno di	compleanno	di	compleanno	di	NOUN	ADP
('sembri_sembrare_VERB', 'molto_molto_ADV')	70	sembri molto	sembri	molto	sembrare	molto	VERB	ADV
('pronti_pronto_ADJ', 'per_per_ADP')	70	pronti per	pronti	per	pronto	per	ADJ	ADP
('le_il_DET', 'porte_porta_NOUN')	70	le porte	le	porte	il	porta	DET	NOUN
('di_di_ADP', 'oggi_oggi_NOUN')	70	di oggi	di	oggi	di	oggi	ADP	NOUN
('è_essere_AUX', 'vera_vero_ADJ')	70	è vera	è	vera	essere	vero	AUX	ADJ
('un_uno_DET', 'aumento_aumento_NOUN')	70	un aumento	un	aumento	uno	aumento	DET	NOUN
('vuole_volere_AUX', 'farlo_fare_VERB')	70	vuole farlo	vuole	farlo	volere	fare	AUX	VERB
('soldi_soldo_NOUN', 'per_per_ADP')	70	soldi per	soldi	per	soldo	per	NOUN	ADP
('datemi_dare_VERB', 'un_uno_DET')	70	datemi un	datemi	un	dare	uno	VERB	DET
('dove_dove_PRON', 'siete_essere_AUX')	70	dove siete	dove	siete	dove	essere	PRON	AUX
('sono_essere_AUX', 'riuscito_riuscire_VERB')	70	sono riuscito	sono	riuscito	essere	riuscire	AUX	VERB
"(""l'_il_DET"", 'ascensore_ascensore_NOUN')"	70	l'ascensore	l'	ascensore	il	ascensore	DET	NOUN
('andrà_andare_VERB', 'in_in_ADP')	70	andrà in	andrà	in	andare	in	VERB	ADP
('si_si_PRON', 'fa_fare_VERB')	70	si fa	si	fa	si	fare	PRON	VERB
('chiuso_chiudere_VERB', 'a_a_ADP')	69		chiuso	a	chiudere	a	VERB	ADP
('può_potere_AUX', 'parlare_parlare_VERB')	69	può parlare	può	parlare	potere	parlare	AUX	VERB
('ancora_ancora_ADV', 'lì_lì_ADV')	69	ancora lì	ancora	lì	ancora	lì	ADV	ADV
('era_essere_AUX', 'più_più_ADV')	69	era più	era	più	essere	più	AUX	ADV
('sei_essere_AUX', 'in_in_ADP')	69	sei in	sei	in	essere	in	AUX	ADP
('dovuto_dovere_AUX', 'dire_dire_VERB')	69	dovuto dire	dovuto	dire	dovere	dire	AUX	VERB
('mia_mio_DET', 'gatta_gatta_NOUN')	69	mia gatta	mia	gatta	mio	gatta	DET	NOUN
('stava_stare_AUX', 'parlando_parlare_VERB')	69	stava parlando	stava	parlando	stare	parlare	AUX	VERB
('il_il_DET', 'virus_virus_NOUN')	69	il virus	il	virus	il	virus	DET	NOUN
('sempre_sempre_ADV', 'il_il_DET')	69	sempre il	sempre	il	sempre	il	ADV	DET
('del_di_ADP', 'problema_problema_NOUN')	69	del problema	del	problema	di	problema	ADP	NOUN
('puoi_potere_AUX', 'fare_fare_VERB')	69	puoi fare	puoi	fare	potere	fare	AUX	VERB
('che_che_PRON', 'può_potere_AUX')	69	che può	che	può	che	potere	PRON	AUX
('io_io_PRON', 'studio_studiare_VERB')	69	io studio	io	studio	io	studiare	PRON	VERB
('felici_felice_ADJ', 'di_di_ADP')	69	felici di	felici	di	felice	di	ADJ	ADP
('figlio_figlio_NOUN', 'è_essere_AUX')	69	figlio è	figlio	è	figlio	essere	NOUN	AUX
('lui_lui_PRON', 'aveva_avere_VERB')	69	lui aveva	lui	aveva	lui	avere	PRON	VERB
('passato_passare_VERB', 'il_il_DET')	69	passato il	passato	il	passare	il	VERB	DET
('a_a_ADP', 'vederlo_vedere_VERB')	69	a vederlo	a	vederlo	a	vedere	ADP	VERB
('la_il_DET', 'batteria_batteria_NOUN')	69	la batteria	la	batteria	il	batteria	DET	NOUN
('sparato_sparare_VERB', 'a_a_ADP')	69		sparato	a	sparare	a	VERB	ADP
('di_di_ADP', 'cose_cosa_NOUN')	69	di cose	di	cose	di	cosa	ADP	NOUN
('sarà_essere_AUX', 'a_a_ADP')	69	sa	sarà	a	essere	a	AUX	ADP
('di_di_ADP', 'lasciare_lasciare_VERB')	69	di lasciare	di	lasciare	di	lasciare	ADP	VERB
('perché_perché_ADV', 'i_il_DET')	69	perché i	perché	i	perché	il	ADV	DET
('comprare_comprare_VERB', 'il_il_DET')	69	comprare il	comprare	il	comprare	il	VERB	DET
('in_in_ADP', 'maniera_maniera_NOUN')	69	in maniera	in	maniera	in	maniera	ADP	NOUN
('ha_avere_AUX', 'seguito_seguire_VERB')	69	ha seguito	ha	seguito	avere	seguire	AUX	VERB
('sono_essere_AUX', 'stufo_stufo_ADJ')	69	sono stufo	sono	stufo	essere	stufo	AUX	ADJ
('è_essere_AUX', 'tolta_togliere_VERB')	69	è tolta	è	tolta	essere	togliere	AUX	VERB
('il_il_DET', 'pomeriggio_pomeriggio_NOUN')	69	il pomeriggio	il	pomeriggio	il	pomeriggio	DET	NOUN
('di_di_ADP', 'partire_partire_VERB')	69	di partire	di	partire	di	partire	ADP	VERB
('guarda_guardare_VERB', 'la_il_DET')	69	guarda la	guarda	la	guardare	il	VERB	DET
('per_per_ADP', 'molto_molto_DET')	69	per molto	per	molto	per	molto	ADP	DET
('siete_essere_AUX', 'sempre_sempre_ADV')	69	siete sempre	siete	sempre	essere	sempre	AUX	ADV
('del_di_ADP', 'couscous_couscous_NOUN')	69	del couscous	del	couscous	di	couscous	ADP	NOUN
('ponte_ponte_NOUN', 'è_essere_AUX')	69	ponte è	ponte	è	ponte	essere	NOUN	AUX
('vostra_vostro_DET', 'sorella_sorella_NOUN')	69	vostra sorella	vostra	sorella	vostro	sorella	DET	NOUN
('non_non_ADV', 'stanno_stare_AUX')	69	non stanno	non	stanno	non	stare	ADV	AUX
('i_il_DET', 'fatti_fatto_NOUN')	69	i fatti	i	fatti	il	fatto	DET	NOUN
('preferisco_preferire_VERB', 'il_il_DET')	69	preferisco il	preferisco	il	preferire	il	VERB	DET
('al_a_ADP', 'mese_mese_NOUN')	69	al mese	al	mese	a	mese	ADP	NOUN
('cosa_cosa_PRON', 'significa_significare_VERB')	69	cosa significa	cosa	significa	cosa	significare	PRON	VERB
('piace_piacere_VERB', 'farlo_fare_VERB')	69	piace farlo	piace	farlo	piacere	fare	VERB	VERB
('mi_mi_PRON', 'piaceva_piacere_VERB')	69	mi piaceva	mi	piaceva	mi	piacere	PRON	VERB
('stato_essere_AUX', 'ucciso_uccidere_VERB')	69	stato ucciso	stato	ucciso	essere	uccidere	AUX	VERB
('dovresti_dovere_AUX', 'andare_andare_VERB')	69	dovresti andare	dovresti	andare	dovere	andare	AUX	VERB
('pensando_pensare_VERB', 'a_a_ADP')	69		pensando	a	pensare	a	VERB	ADP
('francese_francese_NOUN', 'a_a_ADP')	69		francese	a	francese	a	NOUN	ADP
('nel_in_ADP', 'tuo_tuo_DET')	69	nel tuo	nel	tuo	in	tuo	ADP	DET
('essere_essere_AUX', 'pronta_pronto_ADJ')	69	essere pronta	essere	pronta	essere	pronto	AUX	ADJ
('un_uno_DET', 'maiale_maiale_NOUN')	69	un maiale	un	maiale	uno	maiale	DET	NOUN
('volete_volere_AUX', 'fare_fare_VERB')	69	volete fare	volete	fare	volere	fare	AUX	VERB
('ho_avere_AUX', 'pagato_pagare_VERB')	69	ho pagato	ho	pagato	avere	pagare	AUX	VERB
('tutte_tutto_DET', 'noi_noi_PRON')	69	tutte noi	tutte	noi	tutto	noi	DET	PRON
('fine_fine_NOUN', 'del_di_ADP')	69	fine del	fine	del	fine	di	NOUN	ADP
('vostri_vostro_DET', 'genitori_genitore_NOUN')	69	vostri genitori	vostri	genitori	vostro	genitore	DET	NOUN
('la_il_DET', 'frutta_frutta_NOUN')	69	la frutta	la	frutta	il	frutta	DET	NOUN
('il_il_DET', 'diritto_diritto_NOUN')	69	il diritto	il	diritto	il	diritto	DET	NOUN
('molto_molto_ADV', 'grande_grande_ADJ')	69	molto grande	molto	grande	molto	grande	ADV	ADJ
('sa_sapere_VERB', 'nuotare_nuotare_VERB')	69	sa nuotare	sa	nuotare	sapere	nuotare	VERB	VERB
('passato_passare_VERB', 'la_il_DET')	69	passato la	passato	la	passare	il	VERB	DET
('giocatore_giocatore_NOUN', 'di_di_ADP')	69	giocatore di	giocatore	di	giocatore	di	NOUN	ADP
('hai_avere_VERB', 'intenzione_intenzione_NOUN')	69	hai intenzione	hai	intenzione	avere	intenzione	VERB	NOUN
('ragazza_ragazzo_NOUN', 'di_di_ADP')	69	ragazza di	ragazza	di	ragazzo	di	NOUN	ADP
('lui_lui_PRON', 'vuole_volere_AUX')	68	lui vuole	lui	vuole	lui	volere	PRON	AUX
('portato_portare_VERB', 'un_uno_DET')	68	portato un	portato	un	portare	uno	VERB	DET
('sono_essere_AUX', 'impegnata_impegnare_VERB')	68	sono impegnata	sono	impegnata	essere	impegnare	AUX	VERB
('le_le_PRON', 'voglio_volere_AUX')	68	le voglio	le	voglio	le	volere	PRON	AUX
"('bene_bene_ADV', ""l'_il_DET"")"	68	bene l'	bene	l'	bene	il	ADV	DET
('domani_domani_ADV', 'pomeriggio_pomeriggio_NOUN')	68	domani pomeriggio	domani	pomeriggio	domani	pomeriggio	ADV	NOUN
('di_di_ADP', 'aiutarmi_aiutare_VERB')	68	di aiutarmi	di	aiutarmi	di	aiutare	ADP	VERB
('il_il_DET', 'tennis_tennis_NOUN')	68	il tennis	il	tennis	il	tennis	DET	NOUN
('cui_cui_PRON', 'non_non_ADV')	68	cui non	cui	non	cui	non	PRON	ADV
('scrivere_scrivere_VERB', 'una_uno_DET')	68	scrivere una	scrivere	una	scrivere	uno	VERB	DET
('sembra_sembrare_VERB', 'così_così_ADV')	68	sembra così	sembra	così	sembrare	così	VERB	ADV
('la_la_PRON', 'farà_fare_VERB')	68	la farà	la	farà	la	fare	PRON	VERB
('indirizzo_indirizzo_NOUN', 'di_di_ADP')	68	indi	indirizzo	di	indirizzo	di	NOUN	ADP
('voglio_volere_VERB', 'il_il_DET')	68	voglio il	voglio	il	volere	il	VERB	DET
('una_uno_DET', 'perdita_perdita_NOUN')	68	una perdita	una	perdita	uno	perdita	DET	NOUN
('qui_qui_ADV', 'in_in_ADP')	68	qui in	qui	in	qui	in	ADV	ADP
('entrato_entrare_VERB', 'nella_in_ADP')	68	entrato nella	entrato	nella	entrare	in	VERB	ADP
('in_in_ADP', 'contanti_contante_NOUN')	68	in contanti	in	contanti	in	contante	ADP	NOUN
('a_a_ADP', 'pensare_pensare_VERB')	68	a pensare	a	pensare	a	pensare	ADP	VERB
('noi_noi_PRON', 'la_la_PRON')	68	noi la	noi	la	noi	la	PRON	PRON
('tua_tuo_DET', 'amica_amico_NOUN')	68	tua amica	tua	amica	tuo	amico	DET	NOUN
('di_di_ADP', 'questi_questo_PRON')	68	di questi	di	questi	di	questo	ADP	PRON
"(""l'_il_DET"", 'inverno_inverno_NOUN')"	68	l'inverno	l'	inverno	il	inverno	DET	NOUN
"('per_per_ADP', ""un'_uno_DET"")"	68	per un'	per	un'	per	uno	ADP	DET
('ad_a_ADP', 'avere_avere_VERB')	68	ad avere	ad	avere	a	avere	ADP	VERB
('non_non_ADV', 'glielo_glielo_PRON')	68	non glielo	non	glielo	non	glielo	ADV	PRON
('non_non_ADV', 'parlate_parlare_VERB')	68	non parlate	non	parlate	non	parlare	ADV	VERB
('restare_restare_VERB', 'con_con_ADP')	68	restare con	restare	con	restare	con	VERB	ADP
('il_il_DET', 'presidente_presidente_NOUN')	68	il presidente	il	presidente	il	presidente	DET	NOUN
('sono_essere_AUX', 'gli_il_DET')	68	sono gli	sono	gli	essere	il	AUX	DET
('dei_di_ADP', 'vestiti_vestito_NOUN')	68	dei vestiti	dei	vestiti	di	vestito	ADP	NOUN
('è_essere_AUX', 'dove_dove_ADV')	68	è dove	è	dove	essere	dove	AUX	ADV
('mia_mio_DET', 'morosa_moroso_NOUN')	68	mia morosa	mia	morosa	mio	moroso	DET	NOUN
('è_essere_AUX', 'una_uno_PRON')	68	è una	è	una	essere	uno	AUX	PRON
('è_essere_AUX', 'canadese_canadese_ADJ')	68	è canadese	è	canadese	essere	canadese	AUX	ADJ
('un_uno_DET', 'pesce_pesce_NOUN')	68	un pesce	un	pesce	uno	pesce	DET	NOUN
('al_a_ADP', 'tavolo_tavolo_NOUN')	68	al tavolo	al	tavolo	a	tavolo	ADP	NOUN
('nostro_nostro_DET', 'aiuto_aiuto_NOUN')	68	nostro aiuto	nostro	aiuto	nostro	aiuto	DET	NOUN
('la_il_DET', 'poesia_poesia_NOUN')	68	la poesia	la	poesia	il	poesia	DET	NOUN
('fa_fare_VERB', 'pensare_pensare_VERB')	68	fa pensare	fa	pensare	fare	pensare	VERB	VERB
('qualche_qualche_DET', 'altra_altro_ADJ')	68	qualche altra	qualche	altra	qualche	altro	DET	ADJ
('del_di_ADP', 'cane_cane_NOUN')	68	del cane	del	cane	di	cane	ADP	NOUN
('il_il_DET', 'rumore_rumore_NOUN')	68	il rumore	il	rumore	il	rumore	DET	NOUN
('qua_qua_ADV', 'a_a_ADP')	68		qua	a	qua	a	ADV	ADP
('un_uno_DET', 'cantante_cantante_NOUN')	68	un cantante	un	cantante	uno	cantante	DET	NOUN
('chi_chi_PRON', 'siete_essere_AUX')	68	chi siete	chi	siete	chi	essere	PRON	AUX
"(""l'_il_DET"", 'appartamento_appartamento_NOUN')"	68	l'appartamento	l'	appartamento	il	appartamento	DET	NOUN
('della_di_ADP', 'frutta_frutta_NOUN')	68	della frutta	della	frutta	di	frutta	ADP	NOUN
('nel_in_ADP', 'nostro_nostro_DET')	68	nel nostro	nel	nostro	in	nostro	ADP	DET
('scarpe_scarpa_NOUN', 'sono_essere_AUX')	68	scarpe sono	scarpe	sono	scarpa	essere	NOUN	AUX
('si_si_PRON', 'voleva_volere_AUX')	68	si voleva	si	voleva	si	volere	PRON	AUX
('fatto_fare_VERB', 'male_male_ADV')	68	fatto male	fatto	male	fare	male	VERB	ADV
('molto_molto_ADV', 'triste_triste_ADJ')	68	molto triste	molto	triste	molto	triste	ADV	ADJ
('a_a_ADP', 'domani_domani_ADV')	68	aspettare fino a domani	a	domani	a	domani	ADP	ADV
('non_non_ADV', 'mangiate_mangiare_VERB')	68	non mangiate	non	mangiate	non	mangiare	ADV	VERB
('quante_quanto_DET', 'volte_volta_NOUN')	68	quante volte	quante	volte	quanto	volta	DET	NOUN
('riparare_riparare_VERB', 'la_il_DET')	68	riparare la	riparare	la	riparare	il	VERB	DET
('detto_dire_VERB', 'una_uno_DET')	68	detto una	detto	una	dire	uno	VERB	DET
('avete_avere_AUX', 'imparato_imparare_VERB')	68	avete imparato	avete	imparato	avere	imparare	AUX	VERB
('quei_quello_DET', 'libri_libro_NOUN')	68	quei libri	quei	libri	quello	libro	DET	NOUN
('sto_essere_AUX', 'studiando_studiare_VERB')	68	sto studiando	sto	studiando	essere	studiare	AUX	VERB
"(""all'_a_ADP"", 'inizio_inizio_NOUN')"	68	all'inizio	all'	inizio	a	inizio	ADP	NOUN
('ero_essere_AUX', 'felice_felice_ADJ')	68	ero felice	ero	felice	essere	felice	AUX	ADJ
('quando_quando_PRON', 'hai_avere_AUX')	68	quando hai	quando	hai	quando	avere	PRON	AUX
('si_si_PRON', 'ruppe_rompere_VERB')	68	si ruppe	si	ruppe	si	rompere	PRON	VERB
('ha_avere_AUX', 'lavato_lavare_VERB')	68	ha lavato	ha	lavato	avere	lavare	AUX	VERB
('a_a_ADP', 'cosa_cosa_PRON')	68	a cosa	a	cosa	a	cosa	ADP	PRON
('che_che_PRON', 'la_la_PRON')	68	che la	che	la	che	la	PRON	PRON
('ancora_ancora_ADV', 'dei_di_ADP')	68	ancora dei	ancora	dei	ancora	di	ADV	ADP
('nella_in_ADP', 'biblioteca_biblioteca_NOUN')	67	nella biblioteca	nella	biblioteca	in	biblioteca	ADP	NOUN
('voglio_volere_AUX', 'soltanto_soltanto_ADV')	67	voglio soltanto	voglio	soltanto	volere	soltanto	AUX	ADV
('non_non_ADV', 'parli_parlare_VERB')	67	non parli	non	parli	non	parlare	ADV	VERB
('sono_essere_AUX', 'orgogliosa_orgoglioso_ADJ')	67	sono orgogliosa	sono	orgogliosa	essere	orgoglioso	AUX	ADJ
('questo_questo_DET', 'paese_paese_NOUN')	67	questo paese	questo	paese	questo	paese	DET	NOUN
('la_il_DET', 'pallacanestro_pallacanestro_NOUN')	67	la pallacanestro	la	pallacanestro	il	pallacanestro	DET	NOUN
('già_già_ADV', 'stato_essere_AUX')	67	già stato	già	stato	già	essere	ADV	AUX
('diede_dare_VERB', 'a_a_ADP')	67	diede a	diede	a	dare	a	VERB	ADP
('sono_essere_AUX', 'felici_felice_ADJ')	67	sono felici	sono	felici	essere	felice	AUX	ADJ
('è_essere_AUX', 'triste_triste_ADJ')	67	è triste	è	triste	essere	triste	AUX	ADJ
('ha_avere_AUX', 'salvato_salvare_VERB')	67	ha salvato	ha	salvato	avere	salvare	AUX	VERB
('è_essere_AUX', 'terribile_terribile_ADJ')	67	è terribile	è	terribile	essere	terribile	AUX	ADJ
('quanto_quanto_PRON', 'sono_essere_AUX')	67	quanto sono	quanto	sono	quanto	essere	PRON	AUX
('ho_avere_AUX', 'pensato_pensare_VERB')	67	ho pensato	ho	pensato	avere	pensare	AUX	VERB
('ho_avere_AUX', 'messo_mettere_VERB')	67	ho messo	ho	messo	avere	mettere	AUX	VERB
('a_a_ADP', 'tutto_tutto_PRON')	67	a a tutto	a	tutto	a	tutto	ADP	PRON
('nostro_nostro_DET', 'insegnante_insegnante_NOUN')	67	nostro insegnante	nostro	insegnante	nostro	insegnante	DET	NOUN
('a_a_ADP', 'danzare_danzare_VERB')	67	a danzare	a	danzare	a	danzare	ADP	VERB
('parlare_parlare_VERB', 'inglese_inglese_ADJ')	67	parlare inglese	parlare	inglese	parlare	inglese	VERB	ADJ
('lingue_lingua_NOUN', 'straniere_straniero_ADJ')	67	lingue straniere	lingue	straniere	lingua	straniero	NOUN	ADJ
('dobbiamo_dovere_AUX', 'essere_essere_AUX')	67	dobbiamo essere	dobbiamo	essere	dovere	essere	AUX	AUX
('possono_potere_AUX', 'essere_essere_AUX')	67	possono essere	possono	essere	potere	essere	AUX	AUX
('non_non_ADV', 'sarei_essere_AUX')	67	non sarei	non	sarei	non	essere	ADV	AUX
('hai_avere_AUX', 'imparato_imparare_VERB')	67	hai imparato	hai	imparato	avere	imparare	AUX	VERB
('una_uno_DET', 'vacanza_vacanza_NOUN')	67	una vacanza	una	vacanza	uno	vacanza	DET	NOUN
('dopo_dopo_ADP', 'cena_cena_NOUN')	67	dopo cena	dopo	cena	dopo	cena	ADP	NOUN
('ha_avere_AUX', 'tirato_tirare_VERB')	67	ha tirato	ha	tirato	avere	tirare	AUX	VERB
('spesso_spesso_ADV', 'la_il_DET')	67	spesso la	spesso	la	spesso	il	ADV	DET
('la_il_DET', 'fotografia_fotografia_NOUN')	67	la fotografia	la	fotografia	il	fotografia	DET	NOUN
('mi_mi_PRON', 'dà_dare_VERB')	67	mi dà	mi	dà	mi	dare	PRON	VERB
('volevo_volere_AUX', 'solo_solo_ADV')	67	volevo solo	volevo	solo	volere	solo	AUX	ADV
('essere_essere_AUX', 'fatto_fare_VERB')	67	essere fatto	essere	fatto	essere	fare	AUX	VERB
('figlio_figlio_NOUN', 'di_di_ADP')	67	figlio di	figlio	di	figlio	di	NOUN	ADP
('non_non_ADV', 'eravamo_essere_AUX')	67	non eravamo	non	eravamo	non	essere	ADV	AUX
('loro_loro_DET', 'cane_cane_NOUN')	67	loro cane	loro	cane	loro	cane	DET	NOUN
('ho_avere_AUX', 'trascorso_trascorrere_VERB')	67	ho trascorso	ho	trascorso	avere	trascorrere	AUX	VERB
('fa_fare_VERB', 'molto_molto_ADV')	67	fa molto	fa	molto	fare	molto	VERB	ADV
('piace_piacere_VERB', 'lo_il_DET')	67	piace lo	piace	lo	piacere	il	VERB	DET
('loro_loro_DET', 'genitori_genitore_NOUN')	67	loro genitori	loro	genitori	loro	genitore	DET	NOUN
('molto_molto_ADV', 'fiera_fiera_NOUN')	67	molto fiera	molto	fiera	molto	fiera	ADV	NOUN
('da_da_ADP', 'perdere_perdere_VERB')	67	da perdere	da	perdere	da	perdere	ADP	VERB
('cosa_cosa_PRON', 'volete_volere_AUX')	67	cosa volete	cosa	volete	cosa	volere	PRON	AUX
('come_come_SCONJ', 'funziona_funzionare_VERB')	67	come funziona	come	funziona	come	funzionare	SCONJ	VERB
('in_in_ADP', 'arabo_arabo_NOUN')	67	in arabo	in	arabo	in	arabo	ADP	NOUN
('assomiglia_assomigliare_VERB', 'a_a_ADP')	67	a	assomiglia	a	assomigliare	a	VERB	ADP
('è_essere_VERB', 'del_di_ADP')	67	è del	è	del	essere	di	VERB	ADP
('dite_dire_VERB', 'di_di_ADP')	67	di	dite	di	dire	di	VERB	ADP
('finire_finire_VERB', 'il_il_DET')	67	finire il	finire	il	finire	il	VERB	DET
('io_io_PRON', 'sto_stare_VERB')	67	io sto	io	sto	io	stare	PRON	VERB
"(""l'_il_DET"", 'unico_unico_PRON')"	67	l'unico	l'	unico	il	unico	DET	PRON
('la_il_DET', 'canzone_canzone_NOUN')	67	la canzone	la	canzone	il	canzone	DET	NOUN
('abbia_avere_AUX', 'detto_dire_VERB')	67	abbia detto	abbia	detto	avere	dire	AUX	VERB
('una_uno_DET', 'bambina_bambino_NOUN')	67	una bambina	una	bambina	uno	bambino	DET	NOUN
('lui_lui_PRON', 'parla_parlare_VERB')	67	lui parla	lui	parla	lui	parlare	PRON	VERB
('posso_potere_AUX', 'venire_venire_VERB')	67	posso venire	posso	venire	potere	venire	AUX	VERB
('loro_loro_PRON', 'piace_piacere_VERB')	67	loro piace	loro	piace	loro	piacere	PRON	VERB
('le_le_PRON', 'sta_stare_AUX')	67	le sta	le	sta	le	stare	PRON	AUX
('piacque_piacere_VERB', 'il_il_DET')	67	piacque il	piacque	il	piacere	il	VERB	DET
('è_essere_AUX', 'preoccupata_preoccupare_VERB')	67	è preoccupata	è	preoccupata	essere	preoccupare	AUX	VERB
('in_in_ADP', 'bagno_bagno_NOUN')	67	in bagno	in	bagno	in	bagno	ADP	NOUN
('per_per_ADP', 'morire_morire_VERB')	67	per morire	per	morire	per	morire	ADP	VERB
('lo_lo_PRON', 'amo_amare_VERB')	67	lo amo	lo	amo	lo	amare	PRON	VERB
('stato_essere_AUX', 'qui_qui_ADV')	67	stato qui	stato	qui	essere	qui	AUX	ADV
('in_in_ADP', 'pace_pace_NOUN')	66	in pace	in	pace	in	pace	ADP	NOUN
('voglio_volere_VERB', 'la_il_DET')	66	voglio la	voglio	la	volere	il	VERB	DET
('avrebbe_avere_AUX', 'aiutato_aiutare_VERB')	66	avrebbe aiutato	avrebbe	aiutato	avere	aiutare	AUX	VERB
('dovreste_dovere_AUX', 'andare_andare_VERB')	66	dovreste andare	dovreste	andare	dovere	andare	AUX	VERB
('io_io_PRON', 'vidi_vedere_VERB')	66	io vidi	io	vidi	io	vedere	PRON	VERB
"(""di'_dire_INTJ"", 'a_a_ADP')"	66	di' a	di'	a	dire	a	INTJ	ADP
('sia_essere_AUX', 'qui_qui_ADV')	66	sia qui	sia	qui	essere	qui	AUX	ADV
('ascoltare_ascoltare_VERB', 'la_il_DET')	66	ascoltare la	ascoltare	la	ascoltare	il	VERB	DET
('state_essere_AUX', 'a_a_ADP')	66		state	a	essere	a	AUX	ADP
('vissuto_vivere_VERB', 'a_a_ADP')	66		vissuto	a	vivere	a	VERB	ADP
('sua_suo_DET', 'idea_idea_NOUN')	66	sua idea	sua	idea	suo	idea	DET	NOUN
('del_di_ADP', 'lavoro_lavoro_NOUN')	66	del lavoro	del	lavoro	di	lavoro	ADP	NOUN
('cosa_cosa_PRON', 'fai_fare_VERB')	66	cosa fai	cosa	fai	cosa	fare	PRON	VERB
('suo_suo_DET', 'cappello_cappello_NOUN')	66	suo cappello	suo	cappello	suo	cappello	DET	NOUN
('di_di_ADP', 'tua_tuo_DET')	66	di tua	di	tua	di	tuo	ADP	DET
('perdita_perdita_NOUN', 'di_di_ADP')	66	perdi	perdita	di	perdita	di	NOUN	ADP
('di_di_ADP', 'vivere_vivere_VERB')	66	di vivere	di	vivere	di	vivere	ADP	VERB
('una_uno_DET', 'scuola_scuola_NOUN')	66	una scuola	una	scuola	uno	scuola	DET	NOUN
('era_essere_AUX', 'piuttosto_piuttosto_ADV')	66	era piuttosto	era	piuttosto	essere	piuttosto	AUX	ADV
('facendo_fare_VERB', 'il_il_DET')	66	facendo il	facendo	il	fare	il	VERB	DET
('trovò_trovare_VERB', 'un_uno_DET')	66	trovò un	trovò	un	trovare	uno	VERB	DET
('questa_questo_DET', 'borsa_borsa_NOUN')	66	questa borsa	questa	borsa	questo	borsa	DET	NOUN
('telefono_telefono_NOUN', 'di_di_ADP')	66		telefono	di	telefono	di	NOUN	ADP
('a_a_ADP', 'sinistra_sinistra_NOUN')	66	a sinistra	a	sinistra	a	sinistra	ADP	NOUN
('nel_in_ADP', 'deserto_deserto_NOUN')	66	nel deserto	nel	deserto	in	deserto	ADP	NOUN
('possiamo_potere_AUX', 'andare_andare_VERB')	66	possiamo andare	possiamo	andare	potere	andare	AUX	VERB
('in_in_ADP', 'ordine_ordine_NOUN')	66	in ordine	in	ordine	in	ordine	ADP	NOUN
('che_che_PRON', 'stai_stare_AUX')	66	che stai	che	stai	che	stare	PRON	AUX
('è_essere_AUX', 'giusto_giusto_ADJ')	66	è giusto	è	giusto	essere	giusto	AUX	ADJ
('la_il_DET', 'natura_natura_NOUN')	66	la natura	la	natura	il	natura	DET	NOUN
('è_essere_AUX', 'aperto_aprire_VERB')	66	è aperto	è	aperto	essere	aprire	AUX	VERB
('suo_suo_DET', 'posto_posto_NOUN')	66	suo posto	suo	posto	suo	posto	DET	NOUN
"('visitare_visitare_VERB', ""l'_il_DET"")"	66	visitare l'	visitare	l'	visitare	il	VERB	DET
('alla_a_ADP', 'settimana_settimana_NOUN')	66	alla settimana	alla	settimana	a	settimana	ADP	NOUN
('nuovo_nuovo_ADJ', 'impiego_impiego_NOUN')	66	nuovo impiego	nuovo	impiego	nuovo	impiego	ADJ	NOUN
('sorella_sorella_NOUN', 'di_di_ADP')	66	sorella di	sorella	di	sorella	di	NOUN	ADP
('di_di_ADP', 'tanto_tanto_PRON')	66	di tanto	di	tanto	di	tanto	ADP	PRON
('ti_ti_PRON', 'darò_dare_VERB')	66	ti darò	ti	darò	ti	dare	PRON	VERB
('è_essere_AUX', 'urgente_urgente_ADJ')	66	è urgente	è	urgente	essere	urgente	AUX	ADJ
('il_il_DET', 'vento_vento_NOUN')	66	il vento	il	vento	il	vento	DET	NOUN
"(""all'_a_ADP"", 'esame_esame_NOUN')"	66	all'esame	all'	esame	a	esame	ADP	NOUN
