gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('stava_stare_AUX', 'cercando_cercare_VERB')	26	stava cercando	stava	cercando	stare	cercare	AUX	VERB
('la_il_DET', 'gamba_gamba_NOUN')	26	la gamba	la	gamba	il	gamba	DET	NOUN
('dato_dare_VERB', 'una_uno_DET')	26	dato una	dato	una	dare	uno	VERB	DET
('ha_avere_AUX', 'rotto_rompere_VERB')	26	ha rotto	ha	rotto	avere	rompere	AUX	VERB
('diede_dare_VERB', 'un_uno_DET')	26	diede un	diede	un	dare	uno	VERB	DET
('auto_auto_NOUN', 'è_essere_AUX')	26	auto è	auto	è	auto	essere	NOUN	AUX
('ha_avere_AUX', 'continuato_continuare_VERB')	26	ha continuato	ha	continuato	avere	continuare	AUX	VERB
('non_non_ADV', 'piacciono_piacere_VERB')	26	non piacciono	non	piacciono	non	piacere	ADV	VERB
('alla_a_ADP', 'tua_tuo_DET')	26	alla tua	alla	tua	a	tuo	ADP	DET
('avete_avere_VERB', 'bisogno_bisogno_NOUN')	26	avete bisogno	avete	bisogno	avere	bisogno	VERB	NOUN
('di_di_ADP', 'mia_mio_DET')	26	di mia	di	mia	di	mio	ADP	DET
('che_che_PRON', 'era_essere_AUX')	26	che era	che	era	che	essere	PRON	AUX
('comprò_comprare_VERB', 'una_uno_DET')	26	comprò una	comprò	una	comprare	uno	VERB	DET
('cosa_cosa_PRON', 'stava_stare_AUX')	26	cosa stava	cosa	stava	cosa	stare	PRON	AUX
('molto_molto_ADV', 'spesso_spesso_ADV')	26	molto spesso	molto	spesso	molto	spesso	ADV	ADV
('viene_venire_VERB', 'da_da_ADP')	26	viene da	viene	da	venire	da	VERB	ADP
('a_a_ADP', 'capire_capire_VERB')	26	a capire	a	capire	a	capire	ADP	VERB
('avete_avere_AUX', 'preso_prendere_VERB')	26	avete preso	avete	preso	avere	prendere	AUX	VERB
('è_essere_AUX', 'tutto_tutto_DET')	26	è tutto	è	tutto	essere	tutto	AUX	DET
('tutti_tutto_PRON', 'sono_essere_AUX')	26	tutti sono	tutti	sono	tutto	essere	PRON	AUX
('molto_molto_ADV', 'difficile_difficile_ADJ')	26	molto difficile	molto	difficile	molto	difficile	ADV	ADJ
('mai_mai_ADV', 'a_a_ADP')	26		mai	a	mai	a	ADV	ADP
('è_essere_AUX', 'ora_ora_NOUN')	26	è ora	è	ora	essere	ora	AUX	NOUN
('suonare_suonare_VERB', 'la_il_DET')	26	suonare la	suonare	la	suonare	il	VERB	DET
('sito_sito_NOUN', 'web_web_NOUN')	26	sito web	sito	web	sito	web	NOUN	NOUN
('sono_essere_AUX', 'pronto_pronto_ADJ')	26	sono pronto	sono	pronto	essere	pronto	AUX	ADJ
"('se_se_PRON', ""n'_ne_PRON"")"	26	se n'	se	n'	se	ne	PRON	PRON
('sono_essere_AUX', 'pronta_pronto_ADJ')	26	sono pronta	sono	pronta	essere	pronto	AUX	ADJ
('del_di_ADP', 'tempo_tempo_NOUN')	26	del tempo	del	tempo	di	tempo	ADP	NOUN
('che_che_SCONJ', 'stava_stare_AUX')	26	che stava	che	stava	che	stare	SCONJ	AUX
('ha_avere_VERB', 'delle_di_ADP')	26	ha delle	ha	delle	avere	di	VERB	ADP
('non_non_ADV', 'pensavo_pensare_VERB')	26	non pensavo	non	pensavo	non	pensare	ADV	VERB
('macchina_macchina_NOUN', 'è_essere_AUX')	26	macchina è	macchina	è	macchina	essere	NOUN	AUX
('per_per_ADP', 'studiare_studiare_VERB')	26	per studiare	per	studiare	per	studiare	ADP	VERB
('la_il_DET', 'capitale_capitale_NOUN')	26	la capitale	la	capitale	il	capitale	DET	NOUN
('vive_vivere_VERB', 'a_a_ADP')	26	vive a	vive	a	vivere	a	VERB	ADP
('vivere_vivere_VERB', 'a_a_ADP')	26		vivere	a	vivere	a	VERB	ADP
('lontano_lontano_ADV', 'da_da_ADP')	26	lontano da	lontano	da	lontano	da	ADV	ADP
('della_di_ADP', 'birra_birra_NOUN')	26	della birra	della	birra	di	birra	ADP	NOUN
"('dove_dove_ADV', ""l'_lo_PRON"")"	26	dove l'	dove	l'	dove	lo	ADV	PRON
('piaciuta_piacere_VERB', 'la_il_DET')	26	piaciuta la	piaciuta	la	piacere	il	VERB	DET
('il_il_DET', 'nuovo_nuovo_ADJ')	26	il nuovo	il	nuovo	il	nuovo	DET	ADJ
('di_di_ADP', 'lavorare_lavorare_VERB')	26	di lavorare	di	lavorare	di	lavorare	ADP	VERB
('sono_essere_AUX', 'qua_qua_ADV')	26	sono qua	sono	qua	essere	qua	AUX	ADV
('computer_computer_NOUN', 'portatile_portatile_ADJ')	26	computer portatile	computer	portatile	computer	portatile	NOUN	ADJ
('molto_molto_ADV', 'di_di_ADP')	26	molto di	molto	di	molto	di	ADV	ADP
('che_che_SCONJ', 'dovremmo_dovere_AUX')	26	che dovremmo	che	dovremmo	che	dovere	SCONJ	AUX
('non_non_ADV', 'se_se_PRON')	26	non se	non	se	non	se	ADV	PRON
('mi_mi_PRON', 'chiami_chiamare_VERB')	26	mi chiami	mi	chiami	mi	chiamare	PRON	VERB
('sta_stare_AUX', 'guardando_guardare_VERB')	26	sta guardando	sta	guardando	stare	guardare	AUX	VERB
('voleva_volere_AUX', 'parlare_parlare_VERB')	25	voleva parlare	voleva	parlare	volere	parlare	AUX	VERB
('avuto_avere_VERB', 'una_uno_DET')	25	avuto una	avuto	una	avere	uno	VERB	DET
('mia_mio_DET', 'macchina_macchina_NOUN')	25	mia macchina	mia	macchina	mio	macchina	DET	NOUN
"(""l'_il_DET"", 'estate_estate_NOUN')"	25	l'estate	l'	estate	il	estate	DET	NOUN
"(""di'_dire_ADV"", 'a_a_ADP')"	25	di' a	di'	a	dire	a	ADV	ADP
('fare_fare_VERB', 'il_il_DET')	25	fare il	fare	il	fare	il	VERB	DET
('di_di_ADP', 'aspettare_aspettare_VERB')	25	di aspettare	di	aspettare	di	aspettare	ADP	VERB
('chiese_chiedere_VERB', 'a_a_ADP')	25	chiese a	chiese	a	chiedere	a	VERB	ADP
('lo_lo_PRON', 'sto_essere_AUX')	25	lo sto	lo	sto	lo	essere	PRON	AUX
('non_non_ADV', 'riuscivo_riuscire_VERB')	25	non riuscivo	non	riuscivo	non	riuscire	ADV	VERB
('voglio_volere_AUX', 'vedere_vedere_VERB')	25	voglio vedere	voglio	vedere	volere	vedere	AUX	VERB
('ha_avere_VERB', 'intenzione_intenzione_NOUN')	25	ha intenzione	ha	intenzione	avere	intenzione	VERB	NOUN
('difficile_difficile_ADJ', 'da_da_ADP')	25	difficile da	difficile	da	difficile	da	ADJ	ADP
('siamo_essere_AUX', 'andati_andare_VERB')	25	siamo andati	siamo	andati	essere	andare	AUX	VERB
('lo_lo_PRON', 'abbiamo_avere_AUX')	25	lo abbiamo	lo	abbiamo	lo	avere	PRON	AUX
('ha_avere_AUX', 'smesso_smettere_VERB')	25	ha smesso	ha	smesso	avere	smettere	AUX	VERB
('noi_noi_PRON', 'lo_lo_PRON')	25	noi lo	noi	lo	noi	lo	PRON	PRON
('andato_andare_VERB', 'al_a_ADP')	25	andato al	andato	al	andare	a	VERB	ADP
('questa_questo_PRON', 'non_non_ADV')	25	questa non	questa	non	questo	non	PRON	ADV
('ha_avere_AUX', 'invitato_invitare_VERB')	25	ha invitato	ha	invitato	avere	invitare	AUX	VERB
('ha_avere_AUX', 'incontrato_incontrare_VERB')	25	ha incontrato	ha	incontrato	avere	incontrare	AUX	VERB
('sotto_sotto_ADP', 'il_il_DET')	25	sotto il	sotto	il	sotto	il	ADP	DET
"(""l'_il_DET"", 'orologio_orologio_NOUN')"	25	l'orologio	l'	orologio	il	orologio	DET	NOUN
('a_a_ADP', 'malapena_malapena_NOUN')	25	a malapena	a	malapena	a	malapena	ADP	NOUN
('una_uno_PRON', 'di_di_ADP')	25	una di	una	di	uno	di	PRON	ADP
('è_essere_AUX', 'entrato_entrare_VERB')	25	è entrato	è	entrato	essere	entrare	AUX	VERB
('di_di_ADP', 'te_te_PRON')	25	di te	di	te	di	te	ADP	PRON
('ero_essere_AUX', 'in_in_ADP')	25	ero in	ero	in	essere	in	AUX	ADP
('lo_lo_PRON', 'fece_fare_VERB')	25	lo fece	lo	fece	lo	fare	PRON	VERB
('si_si_PRON', 'deve_dovere_AUX')	25	si deve	si	deve	si	dovere	PRON	AUX
('le_il_DET', 'chiavi_chiave_NOUN')	25	le chiavi	le	chiavi	il	chiave	DET	NOUN
('la_il_DET', 'persona_persona_NOUN')	25	la persona	la	persona	il	persona	DET	NOUN
('in_in_ADP', 'carcere_carcere_NOUN')	25	in carcere	in	carcere	in	carcere	ADP	NOUN
('i_il_DET', 'compiti_compito_NOUN')	25	i compiti	i	compiti	il	compito	DET	NOUN
('una_uno_DET', 'pausa_pausa_NOUN')	25	una pausa	una	pausa	uno	pausa	DET	NOUN
('fare_fare_VERB', 'i_il_DET')	25		fare	i	fare	il	VERB	DET
('libri_libro_NOUN', 'di_di_ADP')	25	libri di	libri	di	libro	di	NOUN	ADP
('un_uno_DET', 'ristorante_ristorante_NOUN')	25	un ristorante	un	ristorante	uno	ristorante	DET	NOUN
('buona_buono_ADJ', 'idea_idea_NOUN')	25	buona idea	buona	idea	buono	idea	ADJ	NOUN
('la_il_DET', 'differenza_differenza_NOUN')	25	la differenza	la	differenza	il	differenza	DET	NOUN
('non_non_ADV', 'andate_andare_VERB')	25	non andate	non	andate	non	andare	ADV	VERB
('in_in_ADP', 'bici_bici_NOUN')	25	in bici	in	bici	in	bici	ADP	NOUN
('con_con_ADP', 'suo_suo_DET')	25	con suo	con	suo	con	suo	ADP	DET
('odio_odiare_VERB', 'le_il_DET')	25	odio le	odio	le	odiare	il	VERB	DET
('ha_avere_AUX', 'studiato_studiare_VERB')	25	ha studiato	ha	studiato	avere	studiare	AUX	VERB
('cosa_cosa_PRON', 'avete_avere_AUX')	25	cosa avete	cosa	avete	cosa	avere	PRON	AUX
('tempo_tempo_NOUN', 'a_a_ADP')	25		tempo	a	tempo	a	NOUN	ADP
('accanto_accanto_ADV', 'a_a_ADP')	25		accanto	a	accanto	a	ADV	ADP
('è_essere_AUX', 'appena_appena_ADV')	25	è appena	è	appena	essere	appena	AUX	ADV
('una_uno_DET', 'mano_mano_NOUN')	25	una mano	una	mano	uno	mano	DET	NOUN
('volevo_volere_VERB', 'che_che_SCONJ')	25	volevo che	volevo	che	volere	che	VERB	SCONJ
('quel_quello_PRON', 'che_che_PRON')	25	quel che	quel	che	quello	che	PRON	PRON
('le_le_PRON', 'dissi_dire_VERB')	25	le dissi	le	dissi	le	dire	PRON	VERB
('questa_questo_DET', 'casa_casa_NOUN')	25	questa casa	questa	casa	questo	casa	DET	NOUN
('un_uno_DET', 'bagno_bagno_NOUN')	25	un bagno	un	bagno	uno	bagno	DET	NOUN
"(""l'_il_DET"", 'aereo_aereo_NOUN')"	25	l'aereo	l'	aereo	il	aereo	DET	NOUN
('fa_fare_VERB', 'piacere_piacere_NOUN')	25	fa piacere	fa	piacere	fare	piacere	VERB	NOUN
('di_di_ADP', 'fretta_fretta_NOUN')	25	di fretta	di	fretta	di	fretta	ADP	NOUN
('è_essere_AUX', 'solamente_solamente_ADV')	25	è solamente	è	solamente	essere	solamente	AUX	ADV
('vuoi_volere_VERB', 'che_che_SCONJ')	25	vuoi che	vuoi	che	volere	che	VERB	SCONJ
('gli_il_DET', 'studenti_studente_NOUN')	25	gli studenti	gli	studenti	il	studente	DET	NOUN
('la_il_DET', 'televisione_televisione_NOUN')	25	la televisione	la	televisione	il	televisione	DET	NOUN
('in_in_ADP', 'modo_modo_NOUN')	25	in modo	in	modo	in	modo	ADP	NOUN
('un_uno_DET', 'piano_piano_NOUN')	25	un piano	un	piano	uno	piano	DET	NOUN
('cosa_cosa_NOUN', 'del_di_ADP')	25	cosa del	cosa	del	cosa	di	NOUN	ADP
('siete_essere_AUX', 'ancora_ancora_ADV')	25	siete ancora	siete	ancora	essere	ancora	AUX	ADV
('vorrei_volere_AUX', 'essere_essere_AUX')	25	vorrei essere	vorrei	essere	volere	essere	AUX	AUX
('per_per_ADP', 'fare_fare_VERB')	25	per fare	per	fare	per	fare	ADP	VERB
"(""l'_il_DET"", 'albero_albero_NOUN')"	25	l'albero	l'	albero	il	albero	DET	NOUN
('orgogliosa_orgoglioso_ADJ', 'di_di_ADP')	25	orgogliosa di	orgogliosa	di	orgoglioso	di	ADJ	ADP
('io_io_PRON', 'conosco_conoscere_VERB')	25	io conosco	io	conosco	io	conoscere	PRON	VERB
('al_a_ADP', 'supermercato_supermercato_NOUN')	25	al supermercato	al	supermercato	a	supermercato	ADP	NOUN
('che_che_PRON', 'so_sapere_VERB')	25	che so	che	so	che	sapere	PRON	VERB
('le_il_DET', 'dimissioni_dimissione_NOUN')	25	le dimissioni	le	dimissioni	il	dimissione	DET	NOUN
('andò_andò_VERB', 'a_a_ADP')	25	a	andò	a	andò	a	VERB	ADP
('mio_mio_DET', 'marito_marito_NOUN')	25	mio marito	mio	marito	mio	marito	DET	NOUN
('tornare_tornare_VERB', 'a_a_ADP')	25	torna	tornare	a	tornare	a	VERB	ADP
('ritardo_ritardo_NOUN', 'per_per_ADP')	25	ritardo per	ritardo	per	ritardo	per	NOUN	ADP
('da_da_ADP', 'dire_dire_VERB')	25	da dire	da	dire	da	dire	ADP	VERB
('pronto_pronto_ADJ', 'per_per_ADP')	25	pronto per	pronto	per	pronto	per	ADJ	ADP
('è_essere_AUX', 'permesso_permettere_VERB')	25	è permesso	è	permesso	essere	permettere	AUX	VERB
('chiese_chiedere_VERB', 'di_di_ADP')	24	chiese di	chiese	di	chiedere	di	VERB	ADP
('lei_lei_PRON', 'sia_essere_AUX')	24	lei sia	lei	sia	lei	essere	PRON	AUX
('passaggio_passaggio_NOUN', 'a_a_ADP')	24		passaggio	a	passaggio	a	NOUN	ADP
('lo_lo_PRON', 'posso_potere_AUX')	24	lo posso	lo	posso	lo	potere	PRON	AUX
('soltanto_soltanto_ADV', 'una_uno_DET')	24	soltanto una	soltanto	una	soltanto	uno	ADV	DET
('vita_vita_NOUN', 'di_di_ADP')	24	vita di	vita	di	vita	di	NOUN	ADP
('che_che_PRON', 'fa_fare_VERB')	24	che fa	che	fa	che	fare	PRON	VERB
('sta_stare_AUX', 'provando_provare_VERB')	24	sta provando	sta	provando	stare	provare	AUX	VERB
('ho_avere_AUX', 'ricevuto_ricevere_VERB')	24	ho ricevuto	ho	ricevuto	avere	ricevere	AUX	VERB
('sta_stare_AUX', 'succedendo_succedere_VERB')	24	sta succedendo	sta	succedendo	stare	succedere	AUX	VERB
('è_essere_AUX', 'bella_bello_ADJ')	24	è bella	è	bella	essere	bello	AUX	ADJ
('molti_molto_DET', 'libri_libro_NOUN')	24	molti libri	molti	libri	molto	libro	DET	NOUN
('dei_di_ADP', 'piani_piano_NOUN')	24	dei piani	dei	piani	di	piano	ADP	NOUN
('un_uno_DET', 'biglietto_biglietto_NOUN')	24	un biglietto	un	biglietto	uno	biglietto	DET	NOUN
('era_essere_AUX', 'felice_felice_ADJ')	24	era felice	era	felice	essere	felice	AUX	ADJ
('promesso_promettere_VERB', 'che_che_SCONJ')	24	promesso che	promesso	che	promettere	che	VERB	SCONJ
('avrebbe_avere_AUX', 'fatto_fare_VERB')	24	avrebbe fatto	avrebbe	fatto	avere	fare	AUX	VERB
('io_io_PRON', 'vivo_vivere_VERB')	24	io vivo	io	vivo	io	vivere	PRON	VERB
('mai_mai_ADV', 'stati_essere_AUX')	24	mai stati	mai	stati	mai	essere	ADV	AUX
('posso_potere_AUX', 'prendere_prendere_VERB')	24	posso prendere	posso	prendere	potere	prendere	AUX	VERB
('ha_avere_VERB', 'qualcosa_qualcosa_PRON')	24	ha qualcosa	ha	qualcosa	avere	qualcosa	VERB	PRON
('essere_essere_AUX', 'stato_essere_AUX')	24	essere stato	essere	stato	essere	essere	AUX	AUX
('lo_lo_PRON', 'sapete_sapere_VERB')	24	lo sapete	lo	sapete	lo	sapere	PRON	VERB
('dite_dire_VERB', 'loro_loro_PRON')	24	dite loro	dite	loro	dire	loro	VERB	PRON
('dato_dare_VERB', 'a_a_ADP')	24		dato	a	dare	a	VERB	ADP
('ho_avere_AUX', 'chiamato_chiamare_VERB')	24	ho chiamato	ho	chiamato	avere	chiamare	AUX	VERB
('ho_avere_AUX', 'finito_finire_VERB')	24	ho finito	ho	finito	avere	finire	AUX	VERB
('pieno_pieno_ADJ', 'di_di_ADP')	24	pieno di	pieno	di	pieno	di	ADJ	ADP
"('me_me_PRON', ""l'_lo_PRON"")"	24	me l'	me	l'	me	lo	PRON	PRON
('ho_avere_VERB', 'intenzione_intenzione_NOUN')	24	ho intenzione	ho	intenzione	avere	intenzione	VERB	NOUN
('cosa_cosa_PRON', 'vuole_volere_VERB')	24	cosa vuole	cosa	vuole	cosa	volere	PRON	VERB
('tutto_tutto_DET', 'questo_questo_PRON')	24	tutto questo	tutto	questo	tutto	questo	DET	PRON
('a_a_ADP', 'mangiare_mangiare_VERB')	24	a mangiare	a	mangiare	a	mangiare	ADP	VERB
('lei_lei_PRON', 'gli_gli_PRON')	24	lei gli	lei	gli	lei	gli	PRON	PRON
('si_si_PRON', 'sentivano_sentire_VERB')	24	si sentivano	si	sentivano	si	sentire	PRON	VERB
('da_da_ADP', 'queste_questo_DET')	24	da queste	da	queste	da	questo	ADP	DET
('facendo_fare_VERB', 'un_uno_DET')	24	facendo un	facendo	un	fare	uno	VERB	DET
('a_a_ADP', 'farla_fare_VERB')	24	a farla	a	farla	a	fare	ADP	VERB
('suo_suo_DET', 'caffè_caffè_NOUN')	24	suo caffè	suo	caffè	suo	caffè	DET	NOUN
('sua_suo_DET', 'camera_camera_NOUN')	24	sua camera	sua	camera	suo	camera	DET	NOUN
('non_non_ADV', 'avrei_avere_AUX')	24	non avrei	non	avrei	non	avere	ADV	AUX
('avete_avere_AUX', 'già_già_ADV')	24	avete già	avete	già	avere	già	AUX	ADV
('è_essere_AUX', 'sul_su_ADP')	24	è sul	è	sul	essere	su	AUX	ADP
('lavoro_lavoro_NOUN', 'da_da_ADP')	24	lavoro da	lavoro	da	lavoro	da	NOUN	ADP
('quella_quello_PRON', 'che_che_PRON')	24	quella che	quella	che	quello	che	PRON	PRON
('ancora_ancora_ADV', 'molto_molto_ADV')	24	ancora molto	ancora	molto	ancora	molto	ADV	ADV
('al_a_ADP', 'cane_cane_NOUN')	24	al cane	al	cane	a	cane	ADP	NOUN
('ti_ti_PRON', 'piacciono_piacere_VERB')	24	ti piacciono	ti	piacciono	ti	piacere	PRON	VERB
('a_a_ADP', 'questo_questo_DET')	24	a questo	a	questo	a	questo	ADP	DET
('se_se_PRON', 'stesso_stesso_ADJ')	24	se stesso	se	stesso	se	stesso	PRON	ADJ
('vuole_volere_AUX', 'parlare_parlare_VERB')	24	vuole parlare	vuole	parlare	volere	parlare	AUX	VERB
('più_più_ADV', 'alta_alto_ADJ')	24	più alta	più	alta	più	alto	ADV	ADJ
('vicino_vicino_ADV', 'a_a_ADP')	24		vicino	a	vicino	a	ADV	ADP
('sulla_su_ADP', 'sua_suo_DET')	24	sulla sua	sulla	sua	su	suo	ADP	DET
('molto_molto_ADV', 'impegnata_impegnare_VERB')	24	molto impegnata	molto	impegnata	molto	impegnare	ADV	VERB
('è_essere_AUX', 'lo_il_DET')	24	è lo	è	lo	essere	il	AUX	DET
('probabilmente_probabilmente_ADV', 'è_essere_AUX')	24	probabilmente è	probabilmente	è	probabilmente	essere	ADV	AUX
('vivo_vivere_VERB', 'a_a_ADP')	24	vivo a	vivo	a	vivere	a	VERB	ADP
('possiamo_potere_AUX', 'fare_fare_VERB')	24	possiamo fare	possiamo	fare	potere	fare	AUX	VERB
('abbiamo_avere_VERB', 'una_uno_DET')	24	abbiamo una	abbiamo	una	avere	uno	VERB	DET
('è_essere_VERB', 'la_il_DET')	24	è la	è	la	essere	il	VERB	DET
('fuori_fuori_ADV', 'dalla_da_ADP')	24	fuori dalla	fuori	dalla	fuori	da	ADV	ADP
('il_il_DET', 'dottore_dottore_NOUN')	24	il dottore	il	dottore	il	dottore	DET	NOUN
('sul_su_ADP', 'suo_suo_DET')	24	sul suo	sul	suo	su	suo	ADP	DET
('tua_tuo_DET', 'sorella_sorella_NOUN')	24	tua sorella	tua	sorella	tuo	sorella	DET	NOUN
('un_uno_DET', 'ragazzo_ragazzo_NOUN')	24	un ragazzo	un	ragazzo	uno	ragazzo	DET	NOUN
('leggendo_leggere_VERB', 'un_uno_DET')	24	leggendo un	leggendo	un	leggere	uno	VERB	DET
('sono_essere_VERB', 'molti_molto_DET')	24	sono molti	sono	molti	essere	molto	VERB	DET
('sempre_sempre_ADV', 'in_in_ADP')	24	sempre in	sempre	in	sempre	in	ADV	ADP
('una_uno_DET', 'parola_parola_NOUN')	24	una parola	una	parola	uno	parola	DET	NOUN
('ne_ne_PRON', 'pensa_pensare_VERB')	24	ne pensa	ne	pensa	ne	pensare	PRON	VERB
('da_da_ADP', 'dove_dove_ADV')	24	da dove	da	dove	da	dove	ADP	ADV
('a_a_ADP', 'vincere_vincere_VERB')	24	a vincere	a	vincere	a	vincere	ADP	VERB
('in_in_ADP', 'che_che_DET')	24	in che	in	che	in	che	ADP	DET
('la_il_DET', 'frase_frase_NOUN')	24	la frase	la	frase	il	frase	DET	NOUN
('di_di_ADP', 'fianco_fianco_NOUN')	24	di fianco	di	fianco	di	fianco	ADP	NOUN
('non_non_ADV', 'conosco_conoscere_VERB')	24	non conosco	non	conosco	non	conoscere	ADV	VERB
('non_non_ADV', 'farlo_fare_VERB')	24	non farlo	non	farlo	non	fare	ADV	VERB
('tuo_tuo_DET', 'padre_padre_NOUN')	24	tuo padre	tuo	padre	tuo	padre	DET	NOUN
('su_su_ADP', 'un_uno_DET')	24	su un	su	un	su	uno	ADP	DET
('su_su_ADP', 'una_uno_DET')	24	su una	su	una	su	uno	ADP	DET
('non_non_ADV', 'avevano_avere_VERB')	24	non avevano	non	avevano	non	avere	ADV	VERB
('di_di_ADP', 'sé_sé_PRON')	24	di sé	di	sé	di	sé	ADP	PRON
('tutto_tutto_PRON', 'per_per_ADP')	24	tutto per	tutto	per	tutto	per	PRON	ADP
('parli_parlare_VERB', 'con_con_ADP')	24	parli con	parli	con	parlare	con	VERB	ADP
('la_il_DET', 'pena_pena_NOUN')	24	la pena	la	pena	il	pena	DET	NOUN
('dietro_dietro_ADV', 'di_di_ADP')	24	di	dietro	di	dietro	di	ADV	ADP
"(""po'_poco_ADV"", 'più_più_ADV')"	24	po' più	po'	più	poco	più	ADV	ADV
('a_a_ADP', 'lungo_lungo_NOUN')	24	a lungo	a	lungo	a	lungo	ADP	NOUN
('provato_provare_VERB', 'ad_a_ADP')	24	provato ad	provato	ad	provare	a	VERB	ADP
('una_uno_DET', 'biro_biro_NOUN')	24	una biro	una	biro	uno	biro	DET	NOUN
('perché_perché_ADV', 'la_il_DET')	24	perché la	perché	la	perché	il	ADV	DET
('è_essere_AUX', 'alto_alto_ADJ')	24	è alto	è	alto	essere	alto	AUX	ADJ
('sono_essere_AUX', 'solo_solo_ADV')	23	sono solo	sono	solo	essere	solo	AUX	ADV
('sei_essere_AUX', 'molto_molto_ADV')	23	sei molto	sei	molto	essere	molto	AUX	ADV
('ho_avere_AUX', 'deciso_decidere_VERB')	23	ho deciso	ho	deciso	avere	decidere	AUX	VERB
('sarà_essere_AUX', 'qui_qui_ADV')	23	sarà qui	sarà	qui	essere	qui	AUX	ADV
('piani_piano_NOUN', 'per_per_ADP')	23	piani per	piani	per	piano	per	NOUN	ADP
('abbiamo_avere_AUX', 'visto_vedere_VERB')	23	abbiamo visto	abbiamo	visto	avere	vedere	AUX	VERB
('contatto_contatto_NOUN', 'con_con_ADP')	23	con	contatto	con	contatto	con	NOUN	ADP
('in_in_ADP', 'comune_comune_NOUN')	23	in comune	in	comune	in	comune	ADP	NOUN
('non_non_ADV', 'verrà_venire_VERB')	23	non verrà	non	verrà	non	venire	ADV	VERB
('mi_mi_PRON', 'stai_stare_AUX')	23	mi stai	mi	stai	mi	stare	PRON	AUX
('a_a_ADP', 'venire_venire_VERB')	23	a venire	a	venire	a	venire	ADP	VERB
('sua_suo_DET', 'chiave_chiave_NOUN')	23	sua chiave	sua	chiave	suo	chiave	DET	NOUN
('sta_stare_AUX', 'dormendo_dormire_VERB')	23	sta dormendo	sta	dormendo	stare	dormire	AUX	VERB
('di_di_ADP', 'prendere_prendere_VERB')	23	di prendere	di	prendere	di	prendere	ADP	VERB
('qualcosa_qualcosa_PRON', 'a_a_ADP')	23		qualcosa	a	qualcosa	a	PRON	ADP
('come_come_ADP', 'te_te_PRON')	23	come te	come	te	come	te	ADP	PRON
('modo_modo_NOUN', 'in_in_ADP')	23	modo in	modo	in	modo	in	NOUN	ADP
('la_il_DET', 'cucina_cucina_NOUN')	23	la cucina	la	cucina	il	cucina	DET	NOUN
('volete_volere_VERB', 'che_che_SCONJ')	23	volete che	volete	che	volere	che	VERB	SCONJ
('il_il_DET', 'dolore_dolore_NOUN')	23	il dolore	il	dolore	il	dolore	DET	NOUN
('odio_odiare_VERB', 'i_il_DET')	23	odi	odio	i	odiare	il	VERB	DET
('nel_in_ADP', 'fiume_fiume_NOUN')	23	nel fiume	nel	fiume	in	fiume	ADP	NOUN
('un_uno_DET', 'tipo_tipo_NOUN')	23	un tipo	un	tipo	uno	tipo	DET	NOUN
('non_non_ADV', 'sembri_sembrare_VERB')	23	non sembri	non	sembri	non	sembrare	ADV	VERB
('decise_decidere_VERB', 'di_di_ADP')	23	decise di	decise	di	decidere	di	VERB	ADP
('mangiare_mangiare_VERB', 'al_a_ADP')	23	mangiare al	mangiare	al	mangiare	a	VERB	ADP
('non_non_ADV', 'piaceva_piacere_VERB')	23	non piaceva	non	piaceva	non	piacere	ADV	VERB
('a_a_ADP', 'quello_quello_PRON')	23	a quello	a	quello	a	quello	ADP	PRON
('il_il_DET', 'fratello_fratello_NOUN')	23	il fratello	il	fratello	il	fratello	DET	NOUN
('mia_mio_DET', 'auto_auto_NOUN')	23	mia auto	mia	auto	mio	auto	DET	NOUN
('piaceva_piacere_VERB', 'il_il_DET')	23	piaceva il	piaceva	il	piacere	il	VERB	DET
('leggere_leggere_VERB', 'questo_questo_DET')	23	leggere questo	leggere	questo	leggere	questo	VERB	DET
('suo_suo_DET', 'impiego_impiego_NOUN')	23	suo impiego	suo	impiego	suo	impiego	DET	NOUN
('piace_piacere_VERB', 'guardare_guardare_VERB')	23	piace guardare	piace	guardare	piacere	guardare	VERB	VERB
('la_il_DET', 'foto_foto_NOUN')	23	la foto	la	foto	il	foto	DET	NOUN
('ha_avere_VERB', 'più_più_ADV')	23	ha più	ha	più	avere	più	VERB	ADV
('avete_avere_AUX', 'mangiato_mangiare_VERB')	23	avete mangiato	avete	mangiato	avere	mangiare	AUX	VERB
('la_la_PRON', 'posso_potere_AUX')	23	la posso	la	posso	la	potere	PRON	AUX
('dove_dove_PRON', 'hai_avere_AUX')	23	dove hai	dove	hai	dove	avere	PRON	AUX
('è_essere_AUX', 'giovane_giovane_ADJ')	23	è giovane	è	giovane	essere	giovane	AUX	ADJ
('tutti_tutto_DET', 'gli_il_DET')	23	tutti gli	tutti	gli	tutto	il	DET	DET
('è_essere_AUX', 'qualcosa_qualcosa_PRON')	23	è qualcosa	è	qualcosa	essere	qualcosa	AUX	PRON
('da_da_ADP', 'letto_letto_NOUN')	23	da letto	da	letto	da	letto	ADP	NOUN
('stanno_stare_AUX', 'facendo_fare_VERB')	23	stanno facendo	stanno	facendo	stare	fare	AUX	VERB
('il_il_DET', 'viaggio_viaggio_NOUN')	23	il viaggio	il	viaggio	il	viaggio	DET	NOUN
