term_italian,is_base,base_lemma_italian,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
della sedia,false,sedia,noun,of the chair,"home,furniture",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,della,di,n/a,La gamba della sedia balla.,The chair's leg wobbles.
alla sedia,false,sedia,noun,to the chair,"home,furniture",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,alla,a,n/a,Mi avvicino alla sedia.,I move closer to the chair.
alle sedie,false,sedia,noun,to the chairs,"home,furniture",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,alle,a,n/a,Porto cuscini alle sedie.,I bring cushions to the chairs.
dalla sedia,false,sedia,noun,from the chair,"home,furniture",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,dalla,da,n/a,Mi alzo dalla sedia.,I get up from the chair.
dalle sedie,false,sedia,noun,from the chairs,"home,furniture",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,dalle,da,n/a,Toglilo dalle sedie.,Remove it from the chairs.
nella sedia,false,sedia,noun,in the chair,"home,furniture",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,nella,in,n/a,C'è un difetto nella sedia.,There's a flaw in the chair.
nelle sedie,false,sedia,noun,in the chairs,"home,furniture",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,nelle,in,n/a,Viti nelle sedie nuove.,Screws in the new chairs.
sulla sedia,false,sedia,noun,on the chair,"home,furniture",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,sulla,su,n/a,Metto la giacca sulla sedia.,I put the jacket on the chair.
sulle sedie,false,sedia,noun,on the chairs,"home,furniture",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,sulle,su,n/a,Borse sulle sedie.,Bags on the chairs.
con la sedia,false,sedia,noun,with the chair,"home,furniture",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,con la,con,n/a,Lavoro con la sedia ergonomica.,I work with the ergonomic chair.
con le sedie,false,sedia,noun,with the chairs,"home,furniture",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,con le,con,n/a,Arredo con le sedie bianche.,I furnish with the white chairs.
strada,true,strada,noun,road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,none,n/a,n/a,n/a,base lemma,Attraverso strada con cura.,I cross the road carefully.
una strada,false,strada,noun,a road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,indefinite,una,una,n/a,n/a,Cerco una strada alternativa.,I'm looking for an alternative road.
la strada,false,strada,noun,the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,definite,la,la,n/a,n/a,La strada è chiusa.,The road is closed.
strade,false,strada,noun,roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,none,n/a,n/a,n/a,plural form,Strade vuote stamattina.,Empty roads this morning.
le strade,false,strada,noun,the roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,definite,le,le,n/a,n/a,Le strade sono strette.,The roads are narrow.
delle strade,false,strada,noun,some roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,delle,di,n/a,Conosco delle strade migliori.,I know some better roads.
della strada,false,strada,noun,of the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,della,di,n/a,Il nome della strada è lungo.,The road's name is long.
alla strada,false,strada,noun,to the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,alla,a,n/a,Torno alla strada principale.,I return to the main road.
alle strade,false,strada,noun,to the roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,alle,a,n/a,Accesso alle strade interne.,Access to inner roads.
dalla strada,false,strada,noun,from the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,dalla,da,n/a,Rumore dalla strada.,Noise from the road.
dalle strade,false,strada,noun,from the roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,dalle,da,n/a,Detriti dalle strade.,Debris from the roads.
nella strada,false,strada,noun,in the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,nella,in,n/a,C'è traffico nella strada.,There is traffic in the road.
nelle strade,false,strada,noun,in the roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,nelle,in,n/a,Buche nelle strade.,Potholes in the roads.
sulla strada,false,strada,noun,on the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,sulla,su,n/a,Cammino sulla strada.,I walk on the road.
sulle strade,false,strada,noun,on the roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,sulle,su,n/a,Controlli sulle strade.,Checks on the roads.
con la strada,false,strada,noun,with the road,"places,transport",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,la,con la,con,n/a,Problemi con la strada provinciale.,Problems with the provincial road.
con le strade,false,strada,noun,with the roads,"places,transport",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,con le,con,n/a,Lavoriamo con le strade locali.,We work with the local roads.
tavolo,true,tavolo,noun,table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,none,n/a,n/a,n/a,base lemma,Monto un tavolo nuovo.,I assemble a new table.
un tavolo,false,tavolo,noun,a table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,indefinite,un,un,n/a,n/a,Cerco un tavolo libero.,I'm looking for a free table.
il tavolo,false,tavolo,noun,the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,definite,il,il,n/a,n/a,Il tavolo è rotondo.,The table is round.
tavoli,false,tavolo,noun,tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,none,n/a,n/a,n/a,plural form,Tavoli in legno ovunque.,Wooden tables everywhere.
i tavoli,false,tavolo,noun,the tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,definite,i,i,n/a,n/a,I tavoli sono occupati.,The tables are occupied.
dei tavoli,false,tavolo,noun,some tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,dei,di,n/a,Compriamo dei tavoli nuovi.,We're buying some new tables.
del tavolo,false,tavolo,noun,of the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,del,di,n/a,Il bordo del tavolo è scheggiato.,The table's edge is chipped.
al tavolo,false,tavolo,noun,to the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,al,a,n/a,Mi siedo al tavolo.,I sit at the table.
ai tavoli,false,tavolo,noun,to the tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,ai,a,n/a,Serviamo ai tavoli.,We serve at the tables.
dal tavolo,false,tavolo,noun,from the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,dal,da,n/a,Scende dal tavolo.,He gets down from the table.
dai tavoli,false,tavolo,noun,from the tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,dai,da,n/a,Rumori dai tavoli vicini.,Noises from the nearby tables.
nel tavolo,false,tavolo,noun,in the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,nel,in,n/a,C'è un graffio nel tavolo.,There's a scratch in the table.
nei tavoli,false,tavolo,noun,in the tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,nei,in,n/a,Viti nei tavoli nuovi.,Screws in the new tables.
sul tavolo,false,tavolo,noun,on the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,sul,su,n/a,Metto i piatti sul tavolo.,I put the plates on the table.
sui tavoli,false,tavolo,noun,on the tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,sui,su,n/a,Fiori sui tavoli.,Flowers on the tables.
col tavolo,false,tavolo,noun,with the table,"home,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,col,con,contraction of con + il,Lavoro col tavolo pieghevole.,I work with the folding table.
coi tavoli,false,tavolo,noun,with the tables,"home,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,coi,con,contraction of con + i,Coordino coi tavoli prenotati.,I coordinate with the reserved tables.
treno,true,treno,noun,train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,none,n/a,n/a,n/a,base lemma,Prendo treno veloce.,I take a fast train.
un treno,false,treno,noun,a train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,indefinite,un,un,n/a,n/a,Aspetto un treno regionale.,I'm waiting for a regional train.
il treno,false,treno,noun,the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,definite,il,il,n/a,n/a,Il treno parte alle otto.,The train leaves at eight.
treni,false,treno,noun,trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,none,n/a,n/a,n/a,plural form,Treni puntuali oggi.,Trains are on time today.
i treni,false,treno,noun,the trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,definite,i,i,n/a,n/a,I treni sono pieni.,The trains are full.
dei treni,false,treno,noun,some trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,dei,di,n/a,Prendiamo dei treni veloci.,We take some fast trains.
del treno,false,treno,noun,of the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,del,di,n/a,Il capotreno del treno parla.,The train's conductor is speaking.
al treno,false,treno,noun,to the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,al,a,n/a,Salgo al treno.,I get on the train.
ai treni,false,treno,noun,to the trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,ai,a,n/a,Cambio ai treni regionali.,I transfer to the regional trains.
dal treno,false,treno,noun,from the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,dal,da,n/a,Scendo dal treno.,I get off the train.
dai treni,false,treno,noun,from the trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,dai,da,n/a,Ritardi dai treni notturni.,Delays from the night trains.
nel treno,false,treno,noun,in the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,nel,in,n/a,Mangio nel treno.,I eat on the train.
nei treni,false,treno,noun,in the trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,nei,in,n/a,Prese nei treni nuovi.,Outlets on the new trains.
sul treno,false,treno,noun,on the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,sul,su,n/a,Dormo sul treno.,I sleep on the train.
sui treni,false,treno,noun,on the trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,sui,su,n/a,Bagagli sui treni.,Luggage on the trains.
col treno,false,treno,noun,with the train,"transport,public",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,col,con,contraction of con + il,Viaggio col treno veloce.,I travel with the fast train.
coi treni,false,treno,noun,with the trains,"transport,public",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,coi,con,contraction of con + i,Mi muovo coi treni regionali.,I get around with regional trains.
vino,true,vino,noun,wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,none,n/a,n/a,n/a,base lemma,Assaggio vino locale.,I taste local wine.
un vino,false,vino,noun,a wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,indefinite,un,un,n/a,used for a type/label,Prendo un vino rosso.,I'll have a red wine.
il vino,false,vino,noun,the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,definite,il,il,n/a,n/a,Il vino è secco.,The wine is dry.
vini,false,vino,noun,wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,none,n/a,n/a,n/a,plural form,Vini italiani vincono premi.,Italian wines win awards.
i vini,false,vino,noun,the wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,definite,i,i,n/a,n/a,I vini sono in carta.,The wines are on the list.
dei vini,false,vino,noun,some wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,dei,di,n/a,Assaggiamo dei vini locali.,We taste some local wines.
del vino,false,vino,noun,of the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,del,di,n/a,C'è profumo del vino.,There is aroma of the wine.
al vino,false,vino,noun,to the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,al,a,n/a,Aggiungo acqua al vino.,I add water to the wine.
ai vini,false,vino,noun,to the wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,ai,a,n/a,Abbino i formaggi ai vini.,I pair cheeses with the wines.
dal vino,false,vino,noun,from the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,dal,da,n/a,Il profumo dal vino è intenso.,The aroma from the wine is intense.
dai vini,false,vino,noun,from the wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,dai,da,n/a,I profumi dai vini sono complessi.,The aromas from the wines are complex.
nel vino,false,vino,noun,in the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,nel,in,n/a,Metto le pere nel vino.,I put the pears in the wine.
nei vini,false,vino,noun,in the wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,nei,in,n/a,Non va zucchero nei vini secchi.,Sugar doesn't go in dry wines.
sul vino,false,vino,noun,on the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,sul,su,n/a,Un libro sul vino.,A book about wine.
sui vini,false,vino,noun,on the wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,sui,su,n/a,Parlo spesso sui vini naturali.,I often talk about natural wines.
col vino,false,vino,noun,with the wine,"beverages,dining",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,il,col,con,contraction of con + il,Brindiamo col vino.,We toast with the wine.
coi vini,false,vino,noun,with the wines,"beverages,dining",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,i,coi,con,contraction of con + i,Cuciniamo coi vini locali.,We cook with the local wines.
a,true,a,preposition,to,"core,travel",simple,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for direction and indirect objects,Vado a Roma,I go to Rome
di,true,di,preposition,of,"core,ownership",simple,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Indicates possession or origin,Il libro di Maria,Maria's book
da,true,da,preposition,from,"core,travel",simple,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for origin or agent,Vengo da Milano,I come from Milan
in,true,in,preposition,in,"core,location",simple,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for places and means,Abito in Italia,I live in Italy
con,true,con,preposition,with,"core,people",simple,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Indicates accompaniment,Esco con gli amici,I go out with friends
col,false,con,preposition,with,"core,people",articulated,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before masculine singular nouns starting with a consonant,Esco col mio amico.,I'm going out with my friend.
