text_it	text_en	hash	text_it_length	text_en_length
I fiori hanno un buon odore.	The flowers smell good.	44d2980c-4e5f-5453-a0b3-595ebae2be88	28	23
I fiori belli hanno le spine.	Beautiful flowers have thorns.	4f39a0a8-00dd-5248-ae8d-8103769f9114	29	30
Posso sentire il profumo dei fiori.	I can smell flowers.	e3eeb684-de13-5128-b257-9f3148b97e86	35	20
Riesco a sentire il profumo dei fiori.	I can smell flowers.	b97b6920-4495-5146-a3ed-d99559af31ed	38	20
Hanno raccolto fiori assieme.	They gathered flowers together.	9b4ead73-4a73-5957-bf10-4ef39a5045be	29	31
Raccolsero fiori assieme.	They gathered flowers together.	612eb38d-5e59-5c4b-8ad4-62ca0bdc8a10	25	31
Tom ha mandato dei fiori a Mary.	Tom sent Mary flowers.	5d7d7343-3ad3-553b-90c1-d70cf5de0dae	32	22
Tom mandò dei fiori a Mary.	Tom sent Mary flowers.	e91995e0-8e79-5d12-bd84-9d0eaff2e0b1	27	22
La Terra ride nei fiori.	Earth laughs in flowers.	10e5f1fe-e162-55e7-9a44-699d2e71e771	24	24
Comprami dei fiori.	Buy me some flowers.	294bbfa5-2a61-5677-b8db-bd37fb302fd6	19	20
Compratemi dei fiori.	Buy me some flowers.	f9b1f573-91e4-53b2-9f02-c82441a27a1b	21	20
Mi compri dei fiori.	Buy me some flowers.	0263170c-7617-55e5-b258-f93eb468a060	20	20
Questi fiori sono adorabili.	These flowers are lovely.	a3357b8e-7b7e-517f-8999-4093d2bea4f2	28	25
Spesso raccoglie fiori.	Often she gathers flowers.	5616a3da-c989-5a6d-950d-6ca56c7e01d6	23	26
Spesso raccoglie dei fiori.	Often she gathers flowers.	407024b5-a690-5c26-b600-08a91c45c09a	27	26
Smettila di mandarmi dei fiori.	Stop sending me flowers.	9eea1604-2acc-553c-a732-1a45d983712e	31	24
Smettetela di mandarmi dei fiori.	Stop sending me flowers.	3b728b0b-4d7e-5a04-a7d5-b81a2f49509e	33	24
La smetta di mandarmi dei fiori.	Stop sending me flowers.	edb6008c-df43-51ed-9a8e-c721369c8ecf	32	24
Sami ha mandato dei fiori a Layla.	Sami sent Layla flowers.	6bb68294-8036-5239-83d3-b2f1246dc264	34	24
Sami mandò dei fiori a Layla.	Sami sent Layla flowers.	4d5e9889-9d37-5570-89c0-b1423d1e972f	29	24
Tom sta vendendo fiori.	Tom is selling flowers.	911840b1-b88a-5721-b731-8201dd7bc059	23	23
Tom sta vendendo dei fiori.	Tom is selling flowers.	c07147f2-55ee-5553-bba9-964a613587e7	27	23
Sami ha comprato dei fiori.	Sami bought some flowers.	d836b25c-6836-5a70-9bee-858715d1ae5f	27	25
Sami comprò dei fiori.	Sami bought some flowers.	7e7dde7c-aeae-53ce-92b8-9abfeaaf17c8	22	25
Tom ha ammirato i fiori.	Tom admired the flowers.	b00a9d8d-3e85-5369-8706-3d8739a05b60	24	24
Tom ammirava i fiori.	Tom admired the flowers.	09534522-ed9b-552b-b6d2-5741eece6e4e	21	24
Tom ammirò i fiori.	Tom admired the flowers.	1846dbf0-9e20-53c0-bc62-fc866164ad2d	19	24
Mary vede dei fiori viola.	Mary sees purple flowers.	aaa0e845-e45c-5cb6-929c-13404bf33693	26	25
Tom stava raccogliendo dei fiori.	Tom was picking flowers.	18dbecf9-d86b-560d-8410-e6d277eb06a3	33	24
A Maria piacciono i fiori.	Maria likes flowers.	325d9cd5-3de6-5154-b446-16c11f3a41ec	26	20
Cathy ha smesso di raccogliere dei fiori.	Cathy stopped picking flowers.	373773f6-2316-5ead-bdf7-4d81cee53407	41	30
Cathy smise di raccogliere dei fiori.	Cathy stopped picking flowers.	624a0b05-fb28-57fc-b8e0-1a47c4cbb892	37	30
Le ha comprato dei fiori.	He bought her flowers.	f3cae29a-1411-5035-96bf-d58c8997b943	25	22
Le comprò dei fiori.	He bought her flowers.	70335b82-6a47-545f-a7f2-a6f678922617	20	22
I fiori stanno appassendo.	The flowers are wilting.	d79147fb-9fe3-5296-b396-8b9c2c6b466b	26	24
Questi fiori sono belli.	These flowers are beautiful.	79d3ff1a-d189-5374-898c-433c99d66823	24	28
I fiori non parlano.	Flowers do not talk.	f6807b2b-8103-5665-90f1-fd68dcdf6ee7	20	20
Stavamo sistemando i fiori.	We were arranging flowers.	5934e755-dce4-5cbc-b620-220a89832e5e	27	26
Stavamo sistemando dei fiori.	We were arranging flowers.	eb193bc7-a1bf-5c85-8be9-61b353f5b97e	29	26
Mary sta raccogliendo dei fiori.	Mary is picking flowers.	a3fa0673-9231-5ae2-990c-b07a97c72073	32	24
I fiori muoiono senza acqua.	Flowers die without water.	aa09ebfe-a384-5ae4-85c7-6ad11c61dd9b	28	26
I fiori muoiono senz'acqua.	Flowers die without water.	39db70a8-6df6-5a4e-8f08-16f3ed1cc7a2	27	26
I fiori erano rossi.	The flowers were red.	052cda47-0b71-550b-8cd8-4b754b172547	20	21
I fiori appassiscono senza acqua.	Flowers wither without water.	b8dc56f5-2214-5452-a4df-28c22f557063	33	29
I fiori appassiscono senz'acqua.	Flowers wither without water.	26a8189c-c1aa-5205-8438-67c11db5f3f0	32	29
I fiori sono magenta.	The flowers are magenta.	351e5b14-f917-5658-a4ae-b1c25db3aab9	21	24
Alcuni fiori sono magenta.	Some flowers are magenta.	2b121656-05b5-58cf-a70e-eb77559351e8	26	25
Sta vendendo fiori.	He's selling flowers.	ae40062d-613f-50c0-9fae-8900510f9525	19	21
Sta vendendo dei fiori.	He's selling flowers.	b60caa99-09b6-5473-b0f1-841855706210	23	21
Ho annaffiato i fiori.	I watered the flowers.	ec524531-0d72-506d-8522-ffe2a65c5cce	22	22
Annaffiai i fiori.	I watered the flowers.	c43d4496-81a0-51f5-adc2-3cb58e6972c4	18	22
Amo raccogliere fiori.	I love picking flowers.	343c1025-4cd2-5485-9780-6f16318cf904	22	23
Amo raccogliere i fiori.	I love picking flowers.	788289d2-f54a-5fb0-bc3f-03ba1faf11ba	24	23
Sami odia questi fiori.	Sami hates these flowers.	faebc6fd-9c61-5b68-8b69-b40079c4d4fa	23	25
Tom sta piantando dei fiori.	Tom is planting flowers.	0b2d4245-4ce7-581d-a176-37f75d0d0bc0	28	24
Tom ha mandato i fiori.	Tom sent the flowers.	82205f0b-0a8a-5287-97b6-7d3cede83d04	23	21
Tom mandò i fiori.	Tom sent the flowers.	09f0b8e4-0639-5a83-9cde-04563542f7c4	18	21
Mennad ha portato altri fiori.	Mennad brought more flowers.	279fd6c4-1ff5-5872-b27b-67c2ea7f447a	30	28
Mennad portò altri fiori.	Mennad brought more flowers.	60e54fae-c7ad-5931-ad99-cbbbc72ad3e0	25	28
Le rose sono dei bei fiori.	Roses are pretty flowers.	dd393d1a-7b7e-541a-8b48-ff9f9d1d3147	27	25
Le ha mandato dei fiori.	He sent her flowers.	85ff5012-f82d-57ac-98be-c3d57560a066	24	20
Le mandò dei fiori.	He sent her flowers.	c4293cd5-5c46-510f-8693-ee1e19928397	19	20
Sono fiori artificiali?	Are those artificial flowers?	9299f8dd-b565-53b0-8bc6-d4af3f64f257	23	29
Quelli sono fiori artificiali?	Are those artificial flowers?	e37ae2e1-1fbc-5bb8-91a5-385375872d98	30	29
Questi fiori hanno un buon odore.	These flowers smell good.	ac18326a-00d9-57a5-8cc6-62f83d7fc11c	33	25
Odio questi fiori.	I hate these flowers.	14f864dc-db9a-5b75-b13f-78e736110540	18	21
Senza luce solare, i fiori muoiono.	Without sunlight, flowers die.	c0a9d9f2-bc8d-525f-b2cb-e06958e46fbf	35	30
Senza la luce solare, i fiori muoiono.	Without sunlight, flowers die.	a7879c8e-139e-540f-8df0-14348725e628	38	30
Senza luce del sole, i fiori muoiono.	Without sunlight, flowers die.	680e6c65-aa88-54dc-b8d3-37e06938ba32	37	30
Senza la luce del sole, i fiori muoiono.	Without sunlight, flowers die.	04a1e2ac-cd14-5ee9-bfa1-43236cae77f0	40	30
Yanni ha comprato dei fiori a Skura.	Yanni bought Skura flowers.	e1784267-3aa3-599e-9d23-ba224d1ad32a	36	27
Yanni comprò dei fiori a Skura.	Yanni bought Skura flowers.	4bf861d1-d289-50cf-816d-873de1200960	31	27
I fiori stanno morendo.	The flowers are dying.	9ea61456-a4ec-532b-938c-720ed067d7ea	23	22
Ama raccogliere fiori.	She loves picking flowers.	3794dfe0-8461-5a24-a28e-cec599559aa4	22	26
Ama raccogliere i fiori.	She loves picking flowers.	444ef548-536c-5adc-8879-7ea454be53cb	24	26
Ziri ha dato dei fiori a Rima.	Ziri gave Rima flowers.	d41a5fc4-0a66-5401-92ba-e230974e9e41	30	23
Ziri diede dei fiori a Rima.	Ziri gave Rima flowers.	0bf31f37-e7dc-54eb-98ab-f8aab3bc7d32	28	23
Le ha dato dei fiori.	He gave her flowers.	81abde8d-1c77-59a7-8e38-7191891889c3	21	20
Le diede dei fiori.	He gave her flowers.	c7840bad-6f0c-5e7a-bb9d-ec3bfc3aa3b8	19	20
Guarda quei fiori.	Look at those flowers.	d12b3ed5-dce9-5c66-86af-838eaa65890f	18	22
Guardate quei fiori.	Look at those flowers.	6d7c3b53-e525-58a4-bdbf-7c6c74e595de	20	22
Guardi quei fiori.	Look at those flowers.	01107712-85f7-5b2b-aa68-8259cd65d68c	18	22
Il ragazzo trova dei fiori.	The boy finds flowers.	88919531-a70c-500f-a7d6-a9f97ea127ec	27	22
Amano i fiori blu.	They love blue flowers.	05cfe36f-80e4-584b-a7f7-dbabf67e4dfa	18	23
Chi ha raccolto quei fiori?	Who picked those flowers?	ca6d7c00-8524-52dc-9b2e-339f27f64aac	27	25
Chi raccolse quei fiori?	Who picked those flowers?	036d99be-53ff-57b5-bed1-cc940b922482	24	25
Questi sono fiori primaverili.	These are spring flowers.	f474b122-6c0f-5ba4-baca-9768fec367b9	30	25
I fiori sbocciano in primavera.	Flowers bloom in spring.	a6e94ed4-2c25-5e18-8dc7-a4e8622fa50c	31	24
I fiori illuminavano la stanza.	The flowers brightened the room.	73efd037-e833-5f0f-b1f3-489e3705aba4	31	32
Che fiori adorabili che sono questi!	What lovely flowers these are!	60c787e4-5e5f-51e4-9ab3-60eb9da31ca3	36	30
Sta annaffiando i fiori.	She is watering the flowers.	00a923d0-988d-5ec7-8477-38621ebd4a0f	24	28
Le piogge di aprile portano i fiori di maggio.	April showers bring May flowers.	c8a3449c-835b-53ef-8b8d-ad1bbae9bb4f	46	32
Véronique ama i mazzi di fiori.	Véronique loves bouquets of flowers.	0c5d655f-6910-5f9c-ae83-d43515e8d637	31	36
Dovremmo dargli dei fiori.	We should give him flowers.	c7d0cc20-c51f-58c4-92ee-2922f025ad1b	26	27
Gli dovremmo dare dei fiori.	We should give him flowers.	cd161649-56f8-5a17-a380-450a5d14d0db	28	27
I fiori crescono in paesi caldi.	Flowers grow in warm countries.	644f5e3b-1b59-538c-bde3-1eb766f4b34b	32	31
I fiori crescono nei paesi caldi.	Flowers grow in warm countries.	95c80def-8642-5026-88df-08a530d36188	33	31
Senza acqua, i fiori muoiono.	Without water, the flowers die.	f145bff6-089a-5afd-8594-9adedf381cd4	29	31
Senz'acqua, i fiori muoiono.	Without water, the flowers die.	035bd582-bcf1-50a6-9591-f57db2827598	28	31
Dice che gli piacciono i fiori.	He says he likes flowers.	64debfc5-2cba-5dc3-b7b7-bda643d5bd6c	31	25
Dice che a lui piacciono i fiori.	He says he likes flowers.	14d64d82-dfd4-57af-a83a-29d06afdaad6	33	25
Ama i fiori e le piante.	She loves flowers and plants.	6c2a2d52-c2ae-5a93-89dc-2d03a02db024	24	29
Lei ama i fiori e le piante.	She loves flowers and plants.	7d4165c3-f750-5e66-ac99-41cacf79a2db	28	29
Il caldo ha fatto appassire i fiori.	The heat withered the flowers.	b952d4c1-568e-5abb-acab-abf0fad4053e	36	30
Il caldo fece appassire i fiori.	The heat withered the flowers.	fab1257b-e8d0-55b1-9f20-0ffa714ed5d5	32	30
Mi ha mandato dei fiori.	He sent me some flowers.	260a71a7-c6e5-5604-a426-fd97f41d8c67	24	24
Mi mandò dei fiori.	He sent me some flowers.	a8437653-623c-536a-acf7-cca12e177b6c	19	24
Sta annaffiando i suoi fiori.	She is watering her flowers.	9e5b2a82-6ce8-5152-92d5-ffe50e414a36	29	28
Hai preso i fiori?	Did you get the flowers?	9104e2f8-f41f-5cba-8d8d-683d3bda592b	18	24
Ha preso i fiori?	Did you get the flowers?	480d7aba-6712-58ab-a322-b2e9128ab164	17	24
Avete preso i fiori?	Did you get the flowers?	e7cf4a8a-afc0-5a4d-8114-7240e63551c7	20	24
Guarda tutti questi fiori.	Look at all these flowers.	e81dceb5-5897-5b68-bade-003ed07ebe4e	26	26
Guardate tutti questi fiori.	Look at all these flowers.	f9983f64-cd1c-5aee-844e-0bed993fa8fb	28	26
Guardi tutti questi fiori.	Look at all these flowers.	d9d52ffd-d789-5971-8d3c-c9fb5800cc60	26	26
Quei fiori sono per me?	Are those flowers for me?	5c73f03f-d9b7-55e5-bfce-44e697dc832f	23	25
Tom mi ha mandato dei fiori oggi.	Tom sent me flowers today.	623792b1-e9a5-53f7-9f45-322c916ee86e	33	26
Sami ha creato della magia con i fiori.	Sami created magic with flowers.	4bc1540a-ca70-5c83-8240-939542f1a805	39	32
Sami creò della magia con i fiori.	Sami created magic with flowers.	d96d76d4-1607-5cc5-91e3-612f6adb2e8c	34	32
Sami non sa niente sui fiori.	Sami knows nothing about flowers.	5358b3dd-bb8c-5580-9917-eb6f08d4c369	29	33
Sami non sa nulla sui fiori.	Sami knows nothing about flowers.	dac607fe-7a31-569e-8d67-174871d00f7f	28	33
Jeanne guarda i miei fiori.	Jeanne looks at my flowers.	b3d8425a-d6c1-561c-8411-13e536247d2b	27	27
Mary ha comprato dei fiori a sua madre.	Mary bought her mother flowers.	453bd328-a801-533b-a376-fd0ea6d8c1f9	39	31
Mary comprò dei fiori a sua madre.	Mary bought her mother flowers.	8043ebde-791c-5a75-b4db-210450bc183b	34	31
Dove comprò i fiori?	Where did she buy flowers?	b1dfd1eb-3986-5102-95ce-4ac9ae2c7b36	20	26
Sono scandinavo.	I'm Scandinavian.	8584e6b3-4927-5d65-8d24-aa0cb8be8df9	16	17
Sono scandinava.	I'm Scandinavian.	e28ba707-9555-5e8b-998a-d03ba7796c3b	16	17
Tom vendeva fiori.	Tom used to sell flowers.	46fed54d-caf8-58b6-87ea-f877a520deb6	18	25
I fiori dipinti non hanno profumo.	Painted flowers have no scent.	0f351af3-e427-5daa-a67e-054713b768d5	34	30
Quei fiori sono molto belli.	Those flowers are very pretty.	0d6b959a-8adf-543c-9abd-526cc9e4b3a4	28	30
Le rose rosse sono dei bei fiori.	Red roses are beautiful flowers.	eb323568-a35d-51c7-b0a3-1268b4c44c8d	33	32
Il gelo danneggiò i fiori.	The frost damaged the flowers.	14b3b1a2-84a8-5182-b2c6-a885c0780554	26	30
Ha raccolto dei fiori per loro.	He picked flowers for them.	3328b3f9-7f9a-5725-aba4-bf1d71910f1f	31	27
Raccolse dei fiori per loro.	He picked flowers for them.	2b26b004-5497-558c-9870-37d1f363bf55	28	27
I fiori di Mennad sono morti.	Mennad's flowers are dead.	6392629d-b2fd-5d03-9ef3-d8dcef92321a	29	26
Dice che ama i fiori.	She says she loves flowers.	3bd94203-404d-5a0c-9540-2080b2f8a936	21	27
Dice di amare i fiori.	She says she loves flowers.	3e9c5f2b-14d8-5549-a32c-e256823c4935	22	27
Marie sta scegliendo i fiori.	Marie is choosing the flowers.	d31dcd29-8491-50ea-9b4b-cc7b4f65aa54	29	30
A questi fiori piace il sole.	These flowers like the sun.	6eed14e3-638e-5155-8390-7a2dcc790c99	29	27
Mary ha accettato i fiori di Tom.	Mary accepted Tom's flowers.	5cf7a794-985f-5dbb-91c2-d64aa76ebf60	33	28
Mary accettò i fiori di Tom.	Mary accepted Tom's flowers.	983686f2-b9c9-5404-9c18-5804164e4ca4	28	28
Hai annaffiato i fiori?	Have you watered the flowers?	78267f38-5f50-58aa-8099-2eb6303f7975	23	29
Ha annaffiato i fiori?	Have you watered the flowers?	dcdeedfd-4a0c-5389-b63f-8c53d74f99d0	22	29
Avete annaffiato i fiori?	Have you watered the flowers?	a819d7e7-9563-520c-b506-0de6c725b2d5	25	29
Vendiamo fiori e semi.	We sell flowers and seeds.	4e4b229a-beb0-5df3-868a-ab67e5de801d	22	26
Noi vendiamo fiori e semi.	We sell flowers and seeds.	ff96e0c0-85bf-5cb4-a138-2cae2a07b834	26	26
Yanni ha guardato i fiori.	Yanni looked at the flowers.	3589ac6c-f953-5d02-bfc1-cb5ab7edd773	26	28
Yanni guardò i fiori.	Yanni looked at the flowers.	08ccae8f-f109-5516-aa6e-3593af44be7a	21	28
I miei fiori preferiti sono i girasoli.	My favorite flowers are sunflowers.	4bb589fd-7865-5b2e-8e02-9748ca6eef34	39	35
Lei ama raccogliere fiori.	She loves to pick flowers.	99cfe016-51b5-5198-acce-5c775566a64a	26	26
Yanni ha realizzato dipinti di fiori.	Yanni made paintings of flowers.	cd0282fe-80a3-5b07-b44e-b126c2f212a1	37	32
Yanni ha realizzato dei dipinti di fiori.	Yanni made paintings of flowers.	7ee213d9-0d0d-5350-9916-eaa500a96e7d	41	32
Yanni realizzò dipinti di fiori.	Yanni made paintings of flowers.	be82a7df-7700-5366-899a-0f0611e2f3fb	32	32
Yanni realizzò dei dipinti di fiori.	Yanni made paintings of flowers.	32af7ef0-c4d3-5bd8-8239-360f8e0e6637	36	32
Questi fiori sono molto belli.	These flowers are very beautiful.	9c7850a2-d01b-50e8-b39d-9e7c27956b09	30	33
Mio padre sta annaffiando i fiori.	My father is watering flowers.	245518c9-ae30-53b7-84dc-1bc6976f1bd6	34	30
Gli alberi delle fragole hanno i fiori bianchi.	Strawberry trees have white flowers.	ec0f9d99-b93f-55a2-8f5f-19af55c448f1	47	36
Ziri ha iniziato a vendere fiori online.	Ziri started selling flowers online.	33cc6aa5-cacc-5447-b8e8-1b13c38f5f1b	40	36
Ziri ha cominciato a vendere fiori online.	Ziri started selling flowers online.	c6bac641-f9ba-5cb2-9049-54843875660a	42	36
Ziri iniziò a vendere fiori online.	Ziri started selling flowers online.	6d5a2ac1-1885-50ca-9f44-1118cbc4c7db	35	36
Ziri cominciò a vendere fiori online.	Ziri started selling flowers online.	1ec77b08-6764-5e75-bdb5-01ce9464eb1a	37	36
L'ape usa tutti i fiori.	The bee uses all flowers.	50c82cfe-8c8d-54cf-9001-9d572f6f80a2	24	25
L'ape utilizza tutti i fiori.	The bee uses all flowers.	1190a7de-9740-5fba-9aa7-be1418e2f0d0	29	25
Ziri ha visto dei fiorellini bianchi.	Ziri saw little white flowers.	41529730-8aeb-560e-91a1-3229cf829271	37	30
Ziri vide dei fiorellini bianchi.	Ziri saw little white flowers.	199927d8-8236-538c-9261-ed3a3706ad96	33	30
Tom vende i fiori colorati.	Tom sells the colourful flowers.	b0a83cba-7bfd-5ee5-825f-ce9ece1b7ffa	27	32
Ci sono dei fiori a casa.	There are flowers at home.	871849f5-bd59-5e09-aa9a-bb568563efa2	25	26
I miei fiori preferiti sono i tulipani.	My favorite flowers are tulips.	a69db0d3-ec16-5998-be0b-a3bf0b7104fa	39	31
Le calendule sono i fiori preferiti di Tom.	Marigolds are Tom's favorite flowers.	5ed59d67-4cd3-5dba-a9ea-2132f4728ae3	43	37
Compra dei fiori per tua moglie.	Buy flowers for your wife.	7375320a-4597-5050-a398-340ce232125e	32	26
Compri dei fiori per sua moglie.	Buy flowers for your wife.	b50dff88-323c-5fdf-9ab4-f07460114ecb	32	26
Hai raccolto dei fiori?	Did you pick some flowers?	c0ec5ee1-3314-5b28-ad9f-51848c64a257	23	26
Ha raccolto dei fiori?	Did you pick some flowers?	824ae0be-cafd-5623-9040-8dd23d17cd89	22	26
Avete raccolto dei fiori?	Did you pick some flowers?	61d44fd6-7e66-521e-9102-019635071ca1	25	26
Molti fiori stanno sbocciando ora.	Many flowers are blooming now.	b68a83e1-c285-5cc0-be1f-79f0b4628fa6	34	30
Molti fiori stanno sbocciando adesso.	Many flowers are blooming now.	7905cc36-83c3-530c-b8e7-e0c8e4aa7eb2	37	30
Grazie ancora per i fiori.	Thanks again for the flowers.	5321c62f-d40d-5b3f-98e4-cb6aa217fb5e	26	29
Grazie di nuovo per i fiori.	Thanks again for the flowers.	ddda6689-4043-5d3f-aba1-c8cd1787ac40	28	29
Hai raccolto questi fiori?	Did you pick these flowers?	205ef377-0066-5821-91eb-a2ad79bba5a5	26	27
Ha raccolto questi fiori?	Did you pick these flowers?	c917be50-b81f-5568-b80c-e6f0ebd1db46	25	27
Avete raccolto questi fiori?	Did you pick these flowers?	35a21591-5f64-5a53-8eee-4a305e73788d	28	27
I fiori erano in piena fioritura.	The flowers were in bloom.	f5a72941-8461-517e-afa0-d75a86f6b61a	33	26
Vuoi questi fiori?	Do you want these flowers?	1098f245-4622-5c4f-bcc0-ce783227c2db	18	26
Vuole questi fiori?	Do you want these flowers?	9fafcb48-aace-5b3f-be48-9eb7640ccb7d	19	26
Volete questi fiori?	Do you want these flowers?	8a688c1b-8711-5e2a-9b48-ea1de4e46f2f	20	26
Hanno raccolto i fiori ieri.	They picked the flowers yesterday.	bdd38119-e3c7-5292-a613-a336c951cba7	28	34
Amano i fiori colorati.	They love the colorful flowers.	99101635-4d5e-51a6-b8de-40605e011570	23	31
Annaffiavano i fiori ogni giorno.	They watered the flowers daily.	49345cab-870a-507e-a764-3a37930bcb2f	33	31
Hanno annaffiato i fiori ogni giorno.	They watered the flowers daily.	9c1e42c9-f1e9-5772-936f-f6de6a3f102d	37	31
Annaffiarono i fiori ogni giorno.	They watered the flowers daily.	1eb8a0a4-6535-5c64-9acb-9cfaa7bd79e3	33	31
Quanti fiori gialli ci sono?	How many yellow flowers are there?	7514f093-8f07-5936-afda-f9a630569016	28	34
Questi fiori vengono dal nostro giardino.	These flowers are from our garden.	b49ba118-b4c6-5048-beec-4aee76b06769	41	34
Non puoi raccogliere i fiori.	You may not pick the flowers.	fda63606-e716-528c-91e3-eb745ddc14e9	29	29
Non può raccogliere i fiori.	You may not pick the flowers.	13349bd2-25c0-5a15-bf00-a4cc5c3d0b54	28	29
Non potete raccogliere i fiori.	You may not pick the flowers.	262e05a8-b82d-5bc3-a6e0-f29f510d0958	31	29
I fiori erano brillanti e colorati.	The flowers were bright and colourful.	ca37135f-c696-54d6-a8e9-9c8d35d9535f	35	38
Tom ha mandato dei fiori a sua madre.	Tom sent flowers to his mother.	e5ea9125-a081-567e-a964-51f6e7e9fc9a	37	31
Tom mandò dei fiori a sua madre.	Tom sent flowers to his mother.	71ee43e1-4fd6-5127-b652-d730a2c19102	32	31
Questi fiori non sono per te.	These flowers aren't for you.	23b97b6d-c5b5-5a12-b93d-e5ee4600259d	29	29
Questi fiori non sono per voi.	These flowers aren't for you.	223f0260-654d-5743-82b9-225ce6b7077b	30	29
Questi fiori non sono per lei.	These flowers aren't for you.	2c8b43bb-c9b3-5e61-b823-b9214ef3944d	30	29
