text_it	text_en	hash	text_it_length	text_en_length
Paragoniamo questo dizionario a quello.	Let's compare this dictionary with that one.	5ae2c450-ab4f-557d-8b5e-530643a5a0eb	39	44
Quanti anni ha l'universo?	How old is the universe?	55f79699-2283-54d5-9aec-6b7ba023d3bd	26	24
Non fa male chiedere.	There's no harm in asking.	b2cd08a0-04b0-5784-93be-3c1f61a9f826	21	26
Sono originario di Boston.	I'm originally from Boston.	7f6d0ccb-9c49-54b1-b359-bd410fb59272	26	27
Sono originaria di Boston.	I'm originally from Boston.	bf423e71-3dc7-5b33-80e3-11411b1eb7d4	26	27
Pensavo che Tom avrebbe voluto il lavoro.	I thought Tom would want the work.	1be2d93c-d5b4-5a6c-8194-8282301129b0	41	34
Tom è a malapena in grado di stare sveglio.	Tom is barely able to stay awake.	4499d307-41d0-5f13-a349-e6ca95d5a9e9	43	33
Tom è a malapena in grado di restare sveglio.	Tom is barely able to stay awake.	816e8083-3843-5202-9da0-b7afe3874046	45	33
Tom è a malapena in grado di rimanere sveglio.	Tom is barely able to stay awake.	54f6561d-6be1-5594-a06e-28910b516d2e	46	33
Tom guardava nella direzione sbagliata.	Tom looked in the wrong direction.	83fb8133-949f-599b-aa72-2b51b96d26a2	39	34
Tom ha guardato nella direzione sbagliata.	Tom looked in the wrong direction.	00c3775a-3bb4-5231-9dd4-652a1b56ec42	42	34
Tom guardò nella direzione sbagliata.	Tom looked in the wrong direction.	9be9762f-7aaa-50e5-be61-21faac9b6f1f	37	34
Pensi che siamo stupidi?	Do you think we're stupid?	726f81c7-ff21-5675-bd4c-24b1671f50f2	24	26
Pensi che siamo stupide?	Do you think we're stupid?	70d51a05-d0cf-53ff-82b5-6fb29e33d307	24	26
Pensa che siamo stupidi?	Do you think we're stupid?	5128455d-724f-58a5-acd8-5826d6253d61	24	26
Pensa che siamo stupide?	Do you think we're stupid?	2c23383f-0a92-5abb-834d-1938cc87ce27	24	26
Pensate che siamo stupidi?	Do you think we're stupid?	f3a48222-d0ba-5a2b-8e14-f54d2faefc81	26	26
Pensate che siamo stupide?	Do you think we're stupid?	ddebde0e-26e2-5b80-a3c2-a68e95f59407	26	26
Penso che Tom l'abbia fatto per errore.	I think Tom did that by mistake.	381ee236-5261-5e2f-8c20-5c10b9610218	39	32
Penso che Tom lo abbia fatto per errore.	I think Tom did that by mistake.	97562e70-5be3-58e2-9eaa-ae2375bff788	40	32
Quanti civili sono stati uccisi o feriti?	How many civilians have been killed or wounded?	67b6030a-6924-5b17-8425-160d95b970d2	41	47
Penso che sarà divertente.	I think it's going to be fun.	19883355-8ffe-5d5a-9e6e-b1592941f389	26	29
Perché Tom non sta facendo qualcosa a riguardo?	Why isn't Tom doing something about it?	616c349c-5f45-5547-8962-54c282d0cb99	47	39
Non penso che avrai quel problema.	I don't think you'll have that problem.	4e887b89-2563-578b-9494-b30ec0b04fb5	34	39
Non penso che avrà quel problema.	I don't think you'll have that problem.	45a12f0f-703b-50be-a822-8fb42d49738e	33	39
Non penso che avrete quel problema.	I don't think you'll have that problem.	79c03fbc-9b42-5556-888c-68ee929523a2	35	39
Le critiche costruttive sono sempre le benvenute.	Constructive criticism is always welcome.	45e8884d-ae0e-500f-bce4-98a6d3ee8cdc	49	41
Non posso andare al lavoro oggi.	I can't go to work today.	666063fb-34d2-5695-8793-766e547a98e6	32	25
Non riesco ad andare al lavoro oggi.	I can't go to work today.	99c51a12-3727-53a0-9c48-1fdc404819f2	36	25
Tom ha una memoria molto buona.	Tom has a very good memory.	14309694-8d92-543b-a1e7-640899fe4c33	31	27
Tom non voleva ferire i sentimenti di Mary.	Tom didn't want to hurt Mary's feelings.	466cf7f9-e415-573d-b1b4-8e3b0f132816	43	40
Era molto semplice.	It was very simple.	3d73b78b-4e7c-5c1f-946e-90465a1f6afc	19	19
Mi sento così emozionato.	I feel so excited.	e8a84a9f-d511-5882-933d-9f0f1c1eee12	25	18
Mi sento così emozionata.	I feel so excited.	1f3998c7-5817-5f9d-9232-f8608f841920	25	18
Non posso lasciare Tom.	I can't leave Tom.	0b0c0572-e541-5eae-951f-dd948b16ca74	23	18
Non riesco a lasciare Tom.	I can't leave Tom.	236e8611-e3c6-56ed-8e6a-2c13304051fd	26	18
Mi sento inutile.	I feel useless.	0fa3cd3e-18bc-5e7c-aa64-c312aa3d9c58	17	15
Voi due siete fratelli, giusto?	You two are brothers, right?	fe29fb8d-1e52-532e-bab0-f23b29c7d76a	31	28
Tom non lascia quasi mai la casa.	Tom almost never leaves the house.	9b4e1274-f635-5676-8580-8e6bfab2c78e	33	34
Io non ho mai ucciso nessuno.	I've never killed anyone.	ce7234e0-027d-5d66-b3ac-a2fc78f5955a	29	25
Ho bevuto un po' di vino.	I've had a little wine.	ae39a189-d262-5802-a4de-47ccd71b6ed8	25	23
Quale compreresti?	Which would you buy?	0fbc049d-7e2a-5526-bd44-1bfb90265dea	18	20
Quale comprereste?	Which would you buy?	6221b280-b96b-5f9f-af94-869beff4a7c4	18	20
Quale comprerebbe?	Which would you buy?	c63f0bd0-1969-589c-9193-549814c43074	18	20
Che altro potrebbe andare male?	What else could go wrong?	bd7baba6-45cc-5131-9192-cd704a0d2e28	31	25
Conoscevo tutti lì.	I knew everyone there.	3e5c75d9-e8f9-5903-9e4d-1ee46ddec497	19	22
Tom coltiva fragole nel suo giardino.	Tom grows strawberries in his garden.	9e8f2f23-427b-572e-9b17-2d3b0ae82580	37	37
Tom coltiva delle fragole nel suo giardino.	Tom grows strawberries in his garden.	517dc2db-1db8-5d7f-8ba2-4dede1178a8b	43	37
Tom deve prendere una decisione presto.	Tom has to make a decision soon.	a473f5a1-5b01-59d7-b394-e404074adf9d	39	32
Tom è arrivato lì prima di Mary.	Tom arrived there before Mary.	341f8842-2aa5-5650-b291-4cbe53ae5abf	32	30
Tom arrivò lì prima di Mary.	Tom arrived there before Mary.	c3dfb03b-2246-5bd4-b37b-15df61d4051a	28	30
Non faccio spesso domande.	I don't often ask questions.	ea9c54bd-6c87-5094-8cb9-b4ce3827c6ce	26	28
Non faccio spesso delle domande.	I don't often ask questions.	b3e7aaa6-4ac2-5158-88c9-84f62f2a5f4a	32	28
Vorrei fare un suggerimento.	I'd like to make a suggestion.	c84a8761-f663-580a-9835-3e4b7e0053af	28	30
Tom sa che può contare su di Mary.	Tom knows he can count on Mary.	c9a2a22c-c80f-51b6-ad96-8e56225f2b9b	34	31
Tom sa di poter contare su di Mary.	Tom knows he can count on Mary.	7f93c532-a6d1-576c-9373-8090805ccd33	35	31
Tom sa di potere contare su di Mary.	Tom knows he can count on Mary.	04d6b1a2-5891-5bda-a8c6-146abd4ea5d5	36	31
Non voglio andare al lavoro oggi.	I don't want to go to work today.	5ad7b790-bc9e-5ad9-a90a-2cc63b34236b	33	33
Hanno lavorato sodo.	They worked hard.	0b0c1f08-0535-5c82-b6bd-bf051bc32574	20	17
Lavorarono sodo.	They worked hard.	a151b324-373a-543a-be08-2b211cfef7fc	16	17
Stai sudando come un maiale, Tom.	You're sweating like a pig, Tom.	f4f9b9db-4d66-5104-8d36-c8f3239a8937	33	32
Tom è andato al negozio.	Tom has gone to the store.	4465697e-e8ca-5901-aff5-9a57b42402a7	24	26
Il telefono ha suonato.	The phone rang.	75563c2c-d4d1-57ce-be41-f95353cae5cf	23	15
Il telefono suonava.	The phone rang.	d2945d17-1540-5ed2-b3f8-2dd800bd0ea9	20	15
Il telefono suonò.	The phone rang.	0d81e9a5-cfe3-5630-b17d-9934ee3ed702	18	15
Perché li stiamo aiutando?	Why are we helping them?	71124e30-f2b0-59a0-8390-ff3b22a356a9	26	24
Perché le stiamo aiutando?	Why are we helping them?	1c4c023a-67e9-5f50-9616-70f24acc51dd	26	24
Hai controllato questo con lui?	Have you checked this with him?	36e086e1-07d3-59c7-8a2b-8e633e4d6c9c	31	31
Ha controllato questo con lui?	Have you checked this with him?	b5e1f14a-4c47-5d44-b981-afda90704ee9	30	31
Avete controllato questo con lui?	Have you checked this with him?	351db4ba-8b9b-5f6a-8bc6-e04a795ead04	33	31
Hai controllato questo con lei?	Have you checked this with her?	c7e52b40-592e-51ef-bddd-073b69995938	31	31
Ha controllato questo con lei?	Have you checked this with her?	03caf6ec-0a9b-5747-b16d-e469588200d7	30	31
Avete controllato questo con lei?	Have you checked this with her?	c8435b80-27f1-509c-8d98-be12fb5bdb8b	33	31
Le dirò che hai detto così.	I'll tell her you said so.	7c473170-4f07-5d48-a1b9-345e06f1470e	27	26
Le dirò che ha detto così.	I'll tell her you said so.	45189dca-2f31-57ee-82a2-ad338bb77ba3	26	26
Le dirò che avete detto così.	I'll tell her you said so.	ebd3e68f-2b60-5455-89cb-92c843788805	29	26
Gli dirò che hai detto così.	I'll tell him you said so.	e2517521-24be-5cf9-b0be-06c7096f4f95	28	26
Gli dirò che ha detto così.	I'll tell him you said so.	8794230a-9241-5755-ad8e-41e548a34fbb	27	26
Gli dirò che avete detto così.	I'll tell him you said so.	0483d2d6-6cd8-5c9d-98d4-3801101d7d85	30	26
Quell'uomo è nato fortunato.	That man was born lucky.	612799d8-73e8-5a4f-aa40-a465ddf4b814	28	24
Quell'uomo nacque fortunato.	That man was born lucky.	f7db465b-4a4d-5f1f-b797-97f0c1047118	28	24
Sto provando a evitarla.	I'm trying to avoid her.	05e03834-fbeb-5cea-a279-905977a8523c	24	24
Sto cercando di evitarla.	I'm trying to avoid her.	7ee937cb-3f98-5875-a3e4-27a6a72445ce	25	24
Nessuno li dimenticherà mai.	No one will ever forget them.	3fa5c5a2-a980-5a60-9f88-5a1f3bbbea38	28	29
Nessuno le dimenticherà mai.	No one will ever forget them.	105f5679-dfa5-5045-94d7-39d8b75e295b	28	29
Hai comprato questo per loro?	Did you buy this for them?	28b4a68d-9c65-56da-a35f-cbfa5fd88009	29	26
Ha comprato questo per loro?	Did you buy this for them?	49961ef7-5ef3-5f31-9673-ac1bba0c86a0	28	26
Avete comprato questo per loro?	Did you buy this for them?	b7c25e55-d1a8-5d54-a7e7-37558aab1b65	31	26
Non è stato facile per loro.	It hasn't been easy for them.	670764c1-0507-57a7-8f64-72f2bf541ffe	28	29
Non è stata facile per loro.	It hasn't been easy for them.	4e35fd3c-fdbd-505a-b844-ad747425bb34	28	29
Ho detto che li avrei aspettati.	I said I'd wait for them.	b7070904-2f3b-5a54-ab0f-93e753dc2cc4	32	25
Ho detto che le avrei aspettate.	I said I'd wait for them.	292d1235-4964-5ea7-80c8-8ff2eadcf9d8	32	25
Volevo solo aiutarla.	I just wanted to help her.	66b4a31a-9179-56d8-b812-844181549679	21	26
Volevo soltanto aiutarla.	I just wanted to help her.	ef68644c-e442-54ea-8f6b-9643b73a01e9	25	26
Volevo solamente aiutarla.	I just wanted to help her.	08c2329e-340f-5723-b5c1-809877abae09	26	26
Volevo solo aiutarlo.	I just wanted to help him.	76af4501-4647-5054-8668-23a625e8ef08	21	26
Volevo soltanto aiutarlo.	I just wanted to help him.	64de24ce-a4f5-53c4-ae22-a7d7406a795d	25	26
Volevo solamente aiutarlo.	I just wanted to help him.	900a0783-7e00-5574-bf23-a8974707b4af	26	26
Vorrei lavorare con lei.	I'd like to work with her.	81db3b25-c660-5792-b264-d6e90348a8ff	24	26
Mi piacerebbe lavorare con lei.	I'd like to work with her.	03b26781-1ba4-51e4-a0f2-b12ec515085a	31	26
Tom ha molto potenziale.	Tom has a lot of potential.	51c97797-37c5-541b-ac74-3492a1f6d6fa	24	27
La stiamo cercando ora.	We're looking for her now.	18f885cb-71eb-57cd-b666-81d13d51de3a	23	26
La stiamo cercando adesso.	We're looking for her now.	14bf57d2-e8fa-5c4a-b212-43c27d3ca1a7	26	26
Lo stiamo cercando ora.	We're looking for him now.	e3e0000d-bfc8-57cb-9fc1-5ca9a04daa76	23	26
Lo stiamo cercando adesso.	We're looking for him now.	4d2ec318-f38a-5fc6-b29d-dce915dcb634	26	26
Mi sarei preso cura di lui.	I would've taken care of him.	51841bc0-d41b-5905-90e9-7188c0f6be84	27	29
Mi sarei presa cura di lui.	I would've taken care of him.	0008fbf4-7446-5a15-b95f-eedc7ca79aa0	27	29
Lo conoscevo molto bene.	I knew him very well.	f3b9a52d-f9df-5028-b36a-67b2239bd5f9	24	21
Dovremmo lasciarlo riposare.	We should let him rest.	5e698d38-c678-5afa-acdf-1f82f5032c05	28	23
Dovremmo lasciarla riposare.	We should let her rest.	87ba3d25-318d-510a-873d-88e370d9b4fe	28	23
Ho fatto un accordo con loro.	I made a deal with them.	64936d7d-bc89-5df8-91d1-024bddd63c2d	29	24
Feci un accordo con loro.	I made a deal with them.	aa54aa6b-1178-53e1-83db-3c3a634dbdc6	25	24
Non li dimenticheremo.	We won't forget them.	84140d04-703e-5c7d-8dd1-1b5f10bd6502	22	21
Non le dimenticheremo.	We won't forget them.	2188f621-e16e-5bfe-849a-5c6471171bf8	22	21
Non li scorderemo.	We won't forget them.	f900676a-b861-5987-b3f6-f84b6f544bdf	18	21
Non le scorderemo.	We won't forget them.	79a4e141-fdfd-53ee-b399-de2c760a0ace	18	21
Perché non credi a loro?	Why don't you believe them?	7a64ea9b-9217-5b58-9f90-30d78b84cb3e	24	27
Perché non crede a loro?	Why don't you believe them?	0b487667-1614-5ce3-ad90-45b955eb5050	24	27
Perché non credete a loro?	Why don't you believe them?	f3df474b-c2ea-5031-8f0e-56ff596ee34a	26	27
La lascerò spiegare.	I'll let her explain.	4f1a7e2e-d944-563a-ad4c-630f4dac9397	20	21
Ti ho chiamato ieri.	I called you yesterday.	43fbafba-6d20-5f2f-9949-0016a3f9e04f	20	23
Ti ho chiamata ieri.	I called you yesterday.	dea2e706-cc63-5ee5-a718-bebece07f32b	20	23
Vi ho chiamati ieri.	I called you yesterday.	183c05c8-3028-5017-8894-e856c97a7e23	20	23
Vi ho chiamate ieri.	I called you yesterday.	c1d729e9-9f0a-5c96-8117-52e7d9c38728	20	23
Perché dovrei parlare con lei?	Why should I talk to her?	e6617c43-c0da-55da-9eb8-95e40f09ccd4	30	25
Perché dovrei parlare con lui?	Why should I talk to him?	dfb96236-9612-57b3-8e07-f81dffa216ad	30	25
Sono stato assunto per trovarla.	I've been hired to find her.	a1d5d3d4-4c48-5e8b-b75d-94298bf47f4a	32	28
Sono stata assunta per trovarla.	I've been hired to find her.	34f95238-8cba-50a2-8a8d-cb0d6669735b	32	28
Non ti piacerebbe.	You wouldn't like him.	3eaea8e2-0cca-58d9-a364-37510510606c	18	22
Non vi piacerebbe.	You wouldn't like him.	41dd1403-10f9-5e9d-b1d6-a8233719a86b	18	22
Non le piacerebbe.	You wouldn't like him.	2b440ff5-5ce9-5b9f-8942-c7bcb0b1f60a	18	22
Riportalo qui.	Get him back here.	232e3969-8ad6-5720-af2d-30869a2b12aa	14	18
Riportalo qua.	Get him back here.	69463f29-a290-5075-831a-fff6b41b15df	14	18
Riportatelo qui.	Get him back here.	53c666ef-7ef2-5505-89d7-0ccc53623b69	16	18
Riportatelo qua.	Get him back here.	f7d13fdf-f52c-5609-bf01-bd520e6acbc3	16	18
Lo riporti qui.	Get him back here.	e57a79e9-6494-58bf-86c8-48a4dea02db6	15	18
La riporti qui.	Get him back here.	6e7ab483-6f8e-57f4-86bb-2b5091cfb669	15	18
Non li vedo da tre mesi.	I haven't seen them in three months.	41da116d-9ffe-5362-98a0-affd42e913b7	24	36
Non le vedo da tre mesi.	I haven't seen them in three months.	e79e9830-9dbc-5fa9-bd31-51516a5b5465	24	36
Qualcuno potrebbe averlo seguito.	Somebody might've followed him.	9e57d731-2001-5c0f-be0a-342d82f3207b	33	31
Qualcuno lo potrebbe avere seguito.	Somebody might've followed him.	b92986d7-a6af-52e7-8cd7-443ba256aff0	35	31
Ti preoccupi troppo per lei.	You worry too much about her.	f12aad9f-b8b2-578b-8a46-9abce349c7d4	28	29
Si preoccupa troppo per lei.	You worry too much about her.	666bbe3e-96ad-542f-aac8-c3d1f18c62ae	28	29
Vi preoccupate troppo per lei.	You worry too much about her.	17d86731-86fb-5427-9879-69f85569c7e5	30	29
Ti preoccupi troppo per lui.	You worry too much about him.	e64a6d7c-3749-58b3-8e04-a20ce6bbffd6	28	29
Si preoccupa troppo per lui.	You worry too much about him.	2799dc5d-5c63-5083-a71a-3db9228a995d	28	29
Vi preoccupate troppo per lui.	You worry too much about him.	593820ce-155d-5e4b-a2c3-6abed09fd3de	30	29
Non li ho richiamati.	I haven't called them back.	181b2edc-fa50-5e77-a430-af6c8b260a60	21	27
Non le ho richiamate.	I haven't called them back.	bbfb45d0-9eda-5e6a-895f-2e32bcd1a0d9	21	27
Non voglio che mi odiate.	I don't want you to hate me.	10310d52-d9a8-5235-9d94-82e4eaa09f30	25	28
Ho dei piani per pranzare con loro.	I have lunch plans with them.	9edbef6f-2a0f-5696-a4f1-3dc86fbbf6b3	35	29
Gli ho detto che non era mio.	I told him it wasn't mine.	c8d1824f-7cd7-5e2d-9cc4-ae66e9e57120	29	26
Gli ho detto che non era mia.	I told him it wasn't mine.	52b9a243-101c-502e-b44a-e9e1d663a68c	29	26
Gli dissi che non era mio.	I told him it wasn't mine.	bd1e9cd4-84da-5dbd-a1ee-29818921d159	26	26
Gli dissi che non era mia.	I told him it wasn't mine.	b86d504a-67af-55c5-b9ee-1b26771d2a9a	26	26
Tom stava provando a ucciderci.	Tom was trying to kill us.	149f48b0-abbf-5859-a0f5-43b3fff0f152	31	26
Tom stava cercando di ucciderci.	Tom was trying to kill us.	ea8076f3-eb1a-504f-99e2-aefa32d59c5f	32	26
Non sono mai andato d'accordo con loro.	I never got along with them.	ce802592-8bff-5791-877b-225bbffb4490	39	28
Non sono mai andata d'accordo con loro.	I never got along with them.	995bf35e-3c49-5a68-b1ec-d83230091ad4	39	28
I miei genitori hanno iniziato a preoccuparsi.	My parents began worrying.	0eb62a4a-e179-54e0-a0d0-6abe9942ae0c	46	26
I miei genitori hanno cominciato a preoccuparsi.	My parents began worrying.	5be3780e-3935-5f53-a6e5-587a77e505ca	48	26
I miei genitori iniziarono a preoccuparsi.	My parents began worrying.	de09567c-0434-5c1f-a729-17bb659b82c4	42	26
I miei genitori cominciarono a preoccuparsi.	My parents began worrying.	31f1aa7b-fdfe-5f9a-8cba-3005f838731f	44	26
Ero con lui per un'ora.	I was with him for an hour.	f2a9714e-c770-5c75-aafd-ffc49e6fdba1	23	27
Ero con lei per un'ora.	I was with her for an hour.	6a8fc716-a821-5791-b581-2aa9e56ad18d	23	27
Ho detto loro quale era il piano.	I told them what the plan was.	65b0e9d5-44d6-51ed-9350-4c452d65e59e	33	30
Dissi loro quale era il piano.	I told them what the plan was.	ac46e140-271f-5447-9e61-b8bb46fdeb8c	30	30
Dobbiamo dare loro più tempo.	We have to give them more time.	f6d5280b-123e-5cc9-8ff5-f7e3b63c51c9	29	31
Non ci sono errori a riguardo.	There's no mistake about it.	709b5043-3f06-5cbb-b387-b72541471bec	30	28
Non sapevo di lui.	I didn't know about him.	87f29158-46bd-51a8-90ec-b281818e689e	18	24
Non sapevo di lei.	I didn't know about her.	e2c355d9-6bda-5877-8e73-1f9450883582	18	24
Ero pronto per lei.	I was ready for her.	2db7c376-2dd7-5e82-9ee8-41f99cca4430	19	20
Ero pronta per lei.	I was ready for her.	d1ed18e6-ba9f-5e38-be69-a73b7170394f	19	20
Ero pronto per lui.	I was ready for him.	f6becdef-74a5-53a0-a417-400afc998294	19	20
Ero pronta per lui.	I was ready for him.	d7abede5-c2f5-5829-b865-eca4db1cce67	19	20
Ero preparato per quello.	I was prepared for that.	288fe87f-8417-5874-9ad6-17c87453ddaa	25	24
Ero preparata per quello.	I was prepared for that.	ae6579d9-ccad-5ba1-a740-dca3b854b497	25	24
Tom è un bambino viziato.	Tom is a spoiled child.	7a140234-7cf5-5804-9579-9ea76edf07b8	25	23
Si è presa cura del mio cane.	She took care of my dog.	ec050c67-580b-51cb-8983-d8e146fbb257	29	24
Si prese cura del mio cane.	She took care of my dog.	35bc939b-707b-53a9-97b3-e2fdb808c248	27	24
Tom ha convinto Mary ad andare alla festa.	Tom persuaded Mary to go to the party.	a28dfa93-a278-5546-9073-9c8021f1600b	42	38
Tom convinse Mary ad andare alla festa.	Tom persuaded Mary to go to the party.	c18d41f6-26bf-5e5c-990f-8bb12eb747fc	39	38
Controlliamo con un esperto.	Let's check with an expert.	9c81b2ef-66e0-590a-bc69-49151bf31798	28	27
Tom ha dato degli ordini.	Tom gave orders.	f0f307a5-1a61-5e54-a801-6c2ddc044566	25	16
Tom diede degli ordini.	Tom gave orders.	f0db4bc7-3970-5cb2-aafc-4cad932b6472	23	16
Faresti meglio a non andare oggi.	You'd better not go today.	acd60408-c2c6-5342-a9cd-27e8fbb3c6c3	33	26
Fareste meglio a non andare oggi.	You'd better not go today.	27cb49c8-6bb7-5c72-9315-9f52bae0681a	33	26
Farebbe meglio a non andare oggi.	You'd better not go today.	730196b7-182d-572a-afce-852b556b6871	33	26
Avremmo dovuto invitare Tom per pranzo?	Should we have invited Tom for lunch?	8efcf3be-f40b-5c04-bae6-dfe05af221c9	39	37
C'è qualcosa che posso fare per aiutare?	Is there anything that I can do to help?	f5682baa-c93f-5ddc-b66d-1e0d60200b90	40	40
Hai visto quello che ho visto io?	Did you see what I saw?	26274ef0-d6d6-5966-b0e1-99f8bc72576e	33	23
Ha visto quello che ho visto io?	Did you see what I saw?	0af769c4-87e0-59de-aba9-b6015a2bbec3	32	23
Avete visto quello che ho visto io?	Did you see what I saw?	bf078498-cfbd-5405-a468-434309ae9be4	35	23
Non voglio interromperli.	I don't want to interrupt them.	4a74207a-99f7-5808-ad9d-7434418af7ea	25	31
Non voglio interromperle.	I don't want to interrupt them.	f945dc22-1042-56f9-8252-b843e64d0489	25	31
Non li voglio interrompere.	I don't want to interrupt them.	bffee469-8121-53fe-8a3f-615837bedd17	27	31
Non le voglio interrompere.	I don't want to interrupt them.	e6f799b7-bd72-5fc0-b855-0c421065d14e	27	31
Ho provato a convincerli.	I tried to convince them.	15ffb10f-d87a-56b7-89db-7f634e4b19a4	25	25
Ho provato a convincerle.	I tried to convince them.	ac421ef8-2088-5923-be18-4aede8d78ee3	25	25
Ho cercato di convincerli.	I tried to convince them.	e5e6f81b-746e-5b19-83e7-a88f93b29b2c	26	25
